,FIPS,Unemployment_rate_2019
2895,51051,4.9
2896,51053,3.3
2897,51057,3.5
2898,51059,2.3
2899,51061,2.4
2900,51063,2.6
2901,51065,2.3
2902,51067,2.9
2903,51069,2.4
2904,51071,3.3
2905,51073,2.6
2906,51075,2.8
2907,51077,2.9
2908,51079,2.3
2909,51081,3.4
2910,51083,3.9
2911,51085,2.4
2912,51087,2.8
2913,51089,3.3
2914,51091,2.7
2915,51093,2.8
2916,51095,2.7
2917,51097,2.8
2918,51099,2.6
2919,51101,2.7
2920,51103,4.3
2921,51105,4.1
2922,51107,2.3
2923,51109,2.7
2924,51111,3.2
2925,51113,2.2
2926,51115,2.9
2927,51117,4.0
2928,51119,2.6
2929,51121,2.8
2930,51125,2.8
2931,51127,2.4
2932,51131,4.4
2933,51133,4.3
2934,51135,2.8
2935,51137,3.0
2936,51139,3.8
2937,51141,3.5
2938,51143,3.4
2939,51145,2.5
2940,51147,3.8
2941,51149,3.4
2942,51153,2.5
2943,51155,3.4
2944,51157,2.5
2945,51159,3.0
2946,51161,2.5
2947,51163,2.7
2948,51165,2.4
2949,51167,4.2
2950,51169,3.1
2951,51171,2.5
2952,51173,3.7
2953,51175,2.7
2954,51177,2.9
2955,51179,2.8
2956,51181,3.4
2957,51183,4.5
2958,51185,4.4
2959,51187,2.8
2960,51191,3.3
2961,51193,3.5
2962,51195,4.6
2963,51197,3.6
2964,51199,2.7
2965,51510,2.1
2966,51520,3.8
2967,51530,2.7
2968,51540,2.4
2969,51550,2.9
2970,51570,3.2
2971,51580,4.2
2972,51590,5.0
2973,51595,5.0
2974,51600,2.1
2975,51610,2.0
2976,51620,4.0
2977,51630,3.4
2978,51640,3.3
2979,51650,3.8
2980,51660,3.2
2981,51670,4.3
2982,51678,4.7
2983,51680,3.7
2984,51683,2.5
2985,51685,2.5
2986,51690,4.1
2987,51700,3.5
2988,51710,3.5
2989,51720,3.7
2990,51730,5.6
2991,51735,2.4
2992,51740,3.9
2993,51750,3.6
2994,51760,3.3
2995,51770,3.0
2996,51775,2.8
2997,51790,2.7
2998,51800,3.0
2999,51810,2.7
3000,51820,2.9
3001,51830,3.9
3002,51840,2.8
3003,53000,4.3
3004,53001,5.7
3005,53003,4.1
3006,53005,5.2
3007,53007,4.9
3008,53009,6.6
3009,53011,4.7
3010,53013,5.5
3011,53015,6.0
3012,53017,5.6
3013,53019,11.3
3014,53021,6.4
3015,53023,5.4
3016,53025,6.9
3017,53027,7.1
3018,53029,5.0
3019,53031,5.6
3020,53033,2.8
3021,53035,4.6
3022,53037,5.5
3023,53039,5.8
3024,53041,6.2
3025,53043,5.0
3026,53045,6.3
3027,53047,6.8
3028,53049,6.9
3029,53051,7.9
3030,53053,5.1
3031,53055,3.7
3032,53057,5.4
3033,53059,5.5
3034,53061,3.0
3035,53063,5.2
3036,53065,7.0
3037,53067,4.8
3038,53069,6.7
3039,53071,4.9
3040,53073,5.0
3041,53075,4.3
3042,53077,7.0
3043,54000,4.9
3044,54001,6.0
3045,54003,3.5
3046,54005,5.5
3047,54007,7.4
3048,54009,5.2
3049,54011,4.2
3050,54013,13.0
3051,54015,8.5
3052,54017,4.4
3053,54019,5.7
3054,54021,6.8
3055,54023,5.5
3056,54025,4.6
3057,54027,3.8
3058,54029,5.2
3059,54031,5.1
3060,54033,4.4
3061,54035,5.0
3062,54037,3.1
3063,54039,4.6
3064,54041,6.2
3065,54043,6.3
3066,54045,6.0
3067,54047,9.2
3068,54049,5.1
3069,54051,6.3
3070,54053,6.0
3071,54055,5.7
3072,54057,5.7
3073,54059,6.8
3074,54061,3.6
3075,54063,4.4
3076,54065,3.9
3077,54067,6.3
3078,54069,4.5
3079,54071,3.8
3080,54073,6.8
3081,54075,5.7
3082,54077,4.6
3083,54079,4.3
3084,54081,4.7
3085,54083,6.0
3086,54085,5.7
3087,54087,9.5
3088,54089,5.5
3089,54091,4.8
3090,54093,5.2
3091,54095,7.8
3092,54097,6.0
3093,54099,5.4
3094,54101,6.3
3095,54103,7.2
3096,54105,7.9
3097,54107,5.1
3098,54109,6.9
3099,55000,3.3
3100,55001,5.2
3101,55003,4.8
3102,55005,4.0
3103,55007,5.6
3104,55009,3.1
3105,55011,4.2
3106,55013,5.3
3107,55015,2.8
3108,55017,3.8
3109,55019,3.3
3110,55021,3.1
3111,55023,4.3
3112,55025,2.4
3113,55027,3.0
3114,55029,3.8
3115,55031,4.2
3116,55033,3.5
3117,55035,3.1
3118,55037,4.8
3119,55039,2.9
3120,55041,5.2
3121,55043,3.2
3122,55045,2.9
3123,55047,3.9
3124,55049,2.9
3125,55051,6.1
3126,55053,3.9
3127,55055,3.1
3128,55057,3.3
3129,55059,4.0
3130,55061,3.2
3131,55063,2.9
3132,55065,2.7
3133,55067,4.2
3134,55069,3.7
3135,55071,3.4
3136,55073,2.9
3137,55075,4.6
3138,55077,4.0
3139,55078,8.0
3140,55079,4.0
3141,55081,3.0
3142,55083,3.6
3143,55085,4.3
3144,55087,3.0
3145,55089,2.9
3146,55091,3.8
3147,55093,3.4
3148,55095,4.1
3149,55097,3.3
3150,55099,4.4
3151,55101,4.1
3152,55103,3.2
3153,55105,3.7
3154,55107,4.9
3155,55109,3.4
3156,55111,2.9
3157,55113,4.8
3158,55115,3.2
3159,55117,2.7
3160,55119,3.7
3161,55121,3.6
3162,55123,3.3
3163,55125,4.3
3164,55127,3.3
3165,55129,4.1
3166,55131,2.9
3167,55133,2.9
3168,55135,3.3
3169,55137,4.1
3170,55139,3.0
3171,55141,3.8
3172,56000,3.6
3173,56001,3.1
3174,56003,4.2
3175,56005,3.7
3176,56007,3.3
3177,56009,2.7
3178,56011,3.2
3179,56013,4.4
3180,56015,3.6
3181,56017,3.5
3182,56019,3.6
3183,56021,3.5
3184,56023,3.3
3185,56025,3.9
3186,56027,2.7
3187,56029,4.0
3188,56031,3.4
3189,56033,3.5
3190,56035,4.4
3191,56037,3.9
3192,56039,2.7
3193,56041,3.9
3194,56043,3.9
3195,56045,2.9
3196,72000,8.3
3197,72001,15.3
3198,72003,10.1
3199,72005,10.2
3200,72007,9.1
3201,72009,10.5
3202,72011,8.5
3203,72013,9.5
3204,72015,13.5
3205,72017,11.3
3206,72019,8.7
3207,72021,6.3
3208,72023,8.7
3209,72025,6.8
3210,72027,8.6
3211,72029,6.6
3212,72031,5.9
3213,72033,7.2
3214,72035,7.0
3215,72037,10.4
3216,72039,11.0
3217,72041,6.8
3218,72043,12.2
3219,72045,8.9
3220,72047,9.1
3221,72049,3.0
3222,72051,5.7
3223,72053,10.7
3224,72054,10.9
3225,72055,14.8
3226,72057,12.1
3227,72059,13.8
3228,72061,4.1
3229,72063,5.7
3230,72065,12.2
3231,72067,8.6
3232,72069,10.1
3233,72071,9.1
3234,72073,14.1
3235,72075,10.0
3236,72077,8.3
3237,72079,12.8
3238,72081,14.7
3239,72083,11.6
3240,72085,8.9
3241,72087,7.6
3242,72089,9.5
3243,72091,8.0
3244,72093,13.7
3245,72095,15.1
3246,72097,10.5
3247,72099,10.4
3248,72101,9.1
3249,72103,8.9
3250,72105,8.5
3251,72107,10.3
3252,72109,15.7
3253,72111,14.1
3254,72113,9.7
3255,72115,11.6
3256,72117,13.8
3257,72119,7.3
3258,72121,13.0
3259,72123,14.5
3260,72125,11.2
3261,72127,5.5
3262,72129,8.8
3263,72131,13.6
3264,72133,10.9
3265,72135,5.7
3266,72137,5.8
3267,72139,4.8
3268,72141,11.3
3269,72143,8.1
3270,72145,9.6
3271,72147,6.9
3272,72149,15.9
3273,72151,13.1
3274,72153,14.6
