,FIPS,Unemployment_rate_2018
2888,51036,4.1
2889,51037,3.7
2890,51041,3.0
2891,51043,2.9
2892,51045,3.6
2893,51047,2.9
2894,51049,3.3
2895,51051,5.2
2896,51053,3.6
2897,51057,3.9
2898,51059,2.5
2899,51061,2.6
2900,51063,2.8
2901,51065,2.5
2902,51067,3.1
2903,51069,2.6
2904,51071,3.4
2905,51073,2.7
2906,51075,3.0
2907,51077,3.1
2908,51079,2.6
2909,51081,3.7
2910,51083,4.2
2911,51085,2.7
2912,51087,3.0
2913,51089,3.8
2914,51091,2.8
2915,51093,3.0
2916,51095,2.9
2917,51097,3.1
2918,51099,3.0
2919,51101,3.0
2920,51103,4.4
2921,51105,4.2
2922,51107,2.5
2923,51109,2.8
2924,51111,3.3
2925,51113,2.5
2926,51115,3.0
2927,51117,4.1
2928,51119,2.7
2929,51121,3.0
2930,51125,3.1
2931,51127,2.8
2932,51131,5.5
2933,51133,4.5
2934,51135,3.1
2935,51137,3.1
2936,51139,4.2
2937,51141,3.9
2938,51143,3.6
2939,51145,2.7
2940,51147,3.9
2941,51149,3.7
2942,51153,2.8
2943,51155,3.5
2944,51157,2.8
2945,51159,3.2
2946,51161,2.8
2947,51163,3.0
2948,51165,2.7
2949,51167,4.3
2950,51169,3.3
2951,51171,2.9
2952,51173,4.0
2953,51175,2.8
2954,51177,3.1
2955,51179,3.0
2956,51181,3.5
2957,51183,5.0
2958,51185,4.5
2959,51187,3.1
2960,51191,3.4
2961,51193,3.7
2962,51195,5.0
2963,51197,3.8
2964,51199,2.8
2965,51510,2.3
2966,51520,3.8
2967,51530,3.2
2968,51540,2.6
2969,51550,3.1
2970,51570,3.4
2971,51580,4.8
2972,51590,5.1
2973,51595,4.8
2974,51600,2.3
2975,51610,2.2
2976,51620,4.4
2977,51630,3.5
2978,51640,3.5
2979,51650,4.1
2980,51660,3.5
2981,51670,4.9
2982,51678,4.8
2983,51680,4.1
2984,51683,2.7
2985,51685,2.8
2986,51690,4.7
2987,51700,3.7
2988,51710,3.7
2989,51720,4.0
2990,51730,6.2
2991,51735,2.7
2992,51740,4.1
2993,51750,3.9
2994,51760,3.6
2995,51770,3.3
2996,51775,3.0
2997,51790,2.9
2998,51800,3.3
2999,51810,2.9
3000,51820,3.3
3001,51830,4.1
3002,51840,3.0
3003,53000,4.5
3004,53001,5.6
3005,53003,4.4
3006,53005,5.4
3007,53007,4.7
3008,53009,6.5
3009,53011,4.9
3010,53013,5.7
3011,53015,6.1
3012,53017,5.5
3013,53019,11.9
3014,53021,6.2
3015,53023,6.0
3016,53025,6.4
3017,53027,6.9
3018,53029,5.4
3019,53031,5.9
3020,53033,3.2
3021,53035,4.7
3022,53037,5.6
3023,53039,5.8
3024,53041,6.4
3025,53043,5.0
3026,53045,6.5
3027,53047,6.6
3028,53049,7.1
3029,53051,7.3
3030,53053,5.3
3031,53055,4.0
3032,53057,5.3
3033,53059,5.7
3034,53061,3.5
3035,53063,5.4
3036,53065,7.3
3037,53067,4.9
3038,53069,6.8
3039,53071,4.8
3040,53073,4.9
3041,53075,4.5
3042,53077,6.5
3043,54000,5.2
3044,54001,6.0
3045,54003,4.0
3046,54005,6.1
3047,54007,7.0
3048,54009,6.1
3049,54011,4.7
3050,54013,10.4
3051,54015,8.4
3052,54017,3.9
3053,54019,6.3
3054,54021,6.3
3055,54023,5.7
3056,54025,5.0
3057,54027,4.2
3058,54029,5.8
3059,54031,5.5
3060,54033,4.5
3061,54035,4.0
3062,54037,3.3
3063,54039,5.1
3064,54041,5.5
3065,54043,6.9
3066,54045,6.9
3067,54047,9.3
3068,54049,5.7
3069,54051,5.8
3070,54053,6.9
3071,54055,6.2
3072,54057,5.5
3073,54059,7.5
3074,54061,4.1
3075,54063,4.8
3076,54065,4.3
3077,54067,6.4
3078,54069,4.6
3079,54071,3.7
3080,54073,6.2
3081,54075,6.1
3082,54077,5.2
3083,54079,4.9
3084,54081,5.2
3085,54083,5.5
3086,54085,5.3
3087,54087,7.8
3088,54089,6.1
3089,54091,4.8
3090,54093,5.5
3091,54095,7.2
3092,54097,5.7
3093,54099,5.9
3094,54101,6.3
3095,54103,7.1
3096,54105,6.9
3097,54107,5.4
3098,54109,6.9
3099,55000,3.0
3100,55001,4.7
3101,55003,4.3
3102,55005,3.4
3103,55007,4.9
3104,55009,2.7
3105,55011,3.4
3106,55013,4.6
3107,55015,2.6
3108,55017,3.3
3109,55019,2.9
3110,55021,2.7
3111,55023,3.7
3112,55025,2.2
3113,55027,2.6
3114,55029,3.6
3115,55031,4.0
3116,55033,3.1
3117,55035,2.6
3118,55037,3.8
3119,55039,2.6
3120,55041,4.8
3121,55043,2.8
3122,55045,2.6
3123,55047,3.3
3124,55049,2.6
3125,55051,5.8
3126,55053,3.1
3127,55055,2.9
3128,55057,3.1
3129,55059,3.5
3130,55061,2.9
3131,55063,2.6
3132,55065,2.3
3133,55067,4.0
3134,55069,3.1
3135,55071,3.1
3136,55073,2.6
3137,55075,4.0
3138,55077,3.5
3139,55078,5.7
3140,55079,3.6
3141,55081,2.7
3142,55083,3.3
3143,55085,3.6
3144,55087,2.8
3145,55089,2.5
3146,55091,3.3
3147,55093,3.2
3148,55095,3.7
3149,55097,3.0
3150,55099,3.7
3151,55101,3.6
3152,55103,2.6
3153,55105,3.2
3154,55107,4.0
3155,55109,3.0
3156,55111,2.6
3157,55113,4.3
3158,55115,3.0
3159,55117,2.5
3160,55119,3.1
3161,55121,2.9
3162,55123,2.9
3163,55125,4.0
3164,55127,2.9
3165,55129,3.9
3166,55131,2.5
3167,55133,2.6
3168,55135,2.9
3169,55137,3.5
3170,55139,2.7
3171,55141,3.5
3172,56000,3.9
3173,56001,3.2
3174,56003,4.5
3175,56005,3.9
3176,56007,3.6
3177,56009,3.5
3178,56011,3.1
3179,56013,5.0
3180,56015,3.2
3181,56017,3.5
3182,56019,3.8
3183,56021,3.7
3184,56023,3.7
3185,56025,4.5
3186,56027,2.7
3187,56029,4.2
3188,56031,3.6
3189,56033,3.9
3190,56035,4.1
3191,56037,4.0
3192,56039,2.9
3193,56041,4.2
3194,56043,4.1
3195,56045,3.3
3196,72000,9.2
3197,72001,13.7
3198,72003,11.1
3199,72005,12.4
3200,72007,10.1
3201,72009,11.9
3202,72011,9.6
3203,72013,10.4
3204,72015,13.7
3205,72017,11.8
3206,72019,10.2
3207,72021,6.8
3208,72023,10.4
3209,72025,7.8
3210,72027,9.8
3211,72029,7.9
3212,72031,6.8
3213,72033,8.0
3214,72035,7.7
3215,72037,13.6
3216,72039,12.5
3217,72041,7.6
3218,72043,13.8
3219,72045,10.3
3220,72047,9.4
3221,72049,4.4
3222,72051,5.8
3223,72053,14.1
3224,72054,11.9
3225,72055,15.5
3226,72057,13.3
3227,72059,14.4
3228,72061,4.4
3229,72063,6.4
3230,72065,12.7
3231,72067,9.8
3232,72069,11.6
3233,72071,10.6
3234,72073,10.6
3235,72075,10.5
3236,72077,9.5
3237,72079,15.3
3238,72081,16.2
3239,72083,14.1
3240,72085,9.7
3241,72087,8.3
3242,72089,13.5
3243,72091,8.6
3244,72093,15.1
3245,72095,15.2
3246,72097,11.4
3247,72099,11.8
3248,72101,9.7
3249,72103,11.1
3250,72105,9.8
3251,72107,12.3
3252,72109,17.5
3253,72111,13.8
3254,72113,9.8
3255,72115,13.8
3256,72117,14.2
3257,72119,9.2
3258,72121,13.9
3259,72123,14.8
3260,72125,12.2
3261,72127,6.2
3262,72129,10.1
3263,72131,14.6
3264,72133,12.8
3265,72135,6.3
3266,72137,6.6
3267,72139,5.2
3268,72141,11.6
3269,72143,8.8
3270,72145,10.4
3271,72147,16.5
3272,72149,15.8
3273,72151,14.3
3274,72153,14.7
