county_code,unemployment_rate_2019
37141,3.9
37143,5.0
37145,4.2
37147,4.2
37149,3.8
37151,3.8
37153,5.3
37155,5.4
37157,4.4
37159,4.0
37161,4.9
37163,3.9
37165,6.6
37167,3.7
37169,3.6
37171,3.7
37173,4.0
37175,3.7
37177,5.9
37179,3.5
37181,5.8
37183,3.3
37185,5.7
37187,5.9
37189,3.5
37191,4.1
37193,4.1
37195,5.8
37197,3.4
37199,3.8
38000,2.4
38001,2.2
38003,3.0
38005,4.2
38007,2.6
38009,3.3
38011,1.6
38013,2.3
38015,2.4
38017,2.0
38019,2.8
38021,1.9
38023,1.4
38025,1.6
38027,4.5
38029,4.1
38031,2.7
38033,1.8
38035,2.1
38037,2.3
38039,2.5
38041,2.0
38043,4.0
38045,2.1
38047,2.3
38049,3.5
38051,3.0
38053,1.6
38055,3.2
38057,4.2
38059,3.0
38061,1.4
38063,3.1
38065,3.7
38067,3.5
38069,3.2
38071,2.9
38073,1.7
38075,2.5
38077,2.3
38079,8.2
38081,1.8
38083,4.3
38085,3.9
38087,2.3
38089,2.0
38091,2.1
38093,2.3
38095,2.8
38097,2.6
38099,3.3
38101,2.5
38103,3.1
38105,1.8
39000,4.1
39001,6.8
39003,4.0
39005,4.2
39007,4.8
39009,5.3
39011,3.0
39013,5.6
39015,5.0
39017,3.8
39019,5.0
39021,3.7
39023,4.3
39025,3.7
39027,4.7
39029,4.8
39031,5.8
39033,4.7
39035,4.2
39037,3.7
39039,4.2
39041,3.1
39043,4.9
39045,3.7
39047,3.9
39049,3.5
39051,4.1
39053,5.4
39055,3.5
39057,3.7
39059,5.5
39061,3.8
39063,3.2
39065,4.2
39067,5.3
39069,4.6
39071,5.2
39073,4.6
39075,3.0
39077,5.7
39079,6.2
39081,5.9
39083,3.9
39085,3.7
39087,5.2
39089,3.7
39091,3.6
39093,4.3
39095,4.7
39097,3.4
39099,5.7
39101,4.1
39103,3.4
39105,6.9
39107,2.6
39109,3.7
39111,8.3
39113,4.2
39115,6.5
39117,4.1
39119,4.9
39121,6.9
39123,5.6
39125,3.8
39127,5.2
39129,4.0
39131,6.2
39133,4.2
39135,3.8
39137,3.1
39139,4.5
39141,4.2
39143,4.3
39145,6.3
39147,4.1
39149,3.5
39151,4.5
39153,4.3
39155,6.1
39157,4.3
39159,3.2
39161,3.3
39163,5.6
39165,3.5
39167,5.4
39169,3.2
39171,3.3
39173,3.7
39175,3.1
40000,3.3
40001,4.2
40003,2.1
40005,4.3
40007,2.0
40009,3.2
40011,2.0
40013,3.0
40015,3.6
40017,2.9
40019,3.4
40021,4.0
40023,4.8
40025,1.7
40027,2.8
40029,3.9
40031,3.7
40033,3.2
40035,3.6
40037,3.7
40039,2.5
40041,3.8
40043,2.1
40045,2.5
40047,3.0
40049,3.2
40051,3.1
40053,2.1
40055,4.2
40057,2.9
40059,2.9
40061,5.3
40063,4.9
40065,2.9
40067,3.2
40069,4.3
40071,4.3
40073,2.0
40075,3.8
40077,6.3
40079,4.7
40081,3.5
40083,2.9
40085,2.3
40087,2.7
40089,5.7
40091,5.8
40093,2.1
40095,3.5
40097,3.1
40099,3.0
40101,3.9
40103,2.5
40105,3.5
40107,4.6
40109,3.1
40111,4.9
40113,3.8
40115,3.4
40117,3.9
40119,2.9
40121,4.2
40123,3.1
40125,3.6
40127,5.0
40129,3.0
40131,3.1
40133,4.8
40135,4.1
40137,4.3
40139,2.0
40141,3.7
40143,3.2
40145,3.1
40147,3.4
40149,3.4
40151,2.1
40153,2.9
41000,3.7
41001,4.6
41003,2.9
41005,3.4
41007,3.7
41009,4.5
41011,4.9
41013,5.3
41015,5.2
41017,3.9
41019,4.9
41021,3.7
41023,6.9
41025,5.3
41027,3.2
41029,4.4
41031,5.1
41033,5.0
41035,6.2
41037,5.4
41039,4.1
41041,4.3
41043,4.3
41045,4.1
41047,3.9
41049,4.1
41051,3.3
41053,4.1
41055,3.4
41057,3.9
41059,4.8
41061,4.8
41063,5.8
41065,4.1
41067,3.1
41069,4.3
41071,3.4
42000,4.4
42001,3.3
42003,4.1
42005,5.1
42007,4.5
42009,4.7
42011,4.3
42013,4.5
42015,4.4
42017,3.8
42019,3.9
42021,5.3
42023,6.0
42025,5.4
42027,3.3
42029,3.2
42031,4.9
42033,5.2
42035,5.4
42037,4.8
42039,4.7
42041,3.4
42043,4.0
42045,4.0
42047,4.9
42049,4.6
42051,5.9
42053,6.8
42055,3.8
42057,4.4
42059,5.1
42061,5.9
42063,5.0
42065,4.7
42067,4.4
42069,4.9
42071,3.4
42073,5.1
42075,3.9
42077,4.5
42079,5.7
42081,4.8
42083,5.3
42085,4.9
42087,4.7
42089,5.4
42091,3.5
42093,3.6
42095,4.5
42097,5.6
42099,3.7
42101,5.5
42103,5.6
42105,5.9
42107,5.4
42109,5.4
42111,5.3
42113,5.2
42115,4.3
42117,5.3
42119,4.0
42121,4.9
42123,4.5
42125,4.5
42127,4.7
42129,4.5
42131,4.9
42133,3.8
44000,3.6
44001,3.0
44003,3.2
44005,3.1
44007,3.9
44009,3.1
45000,2.8
45001,3.4
45003,2.9
45005,5.3
45007,2.7
45009,5.6
45011,4.3
45013,2.6
45015,2.5
45017,3.6
45019,2.3
45021,3.1
45023,4.1
45025,2.9
45027,3.9
45029,3.2
45031,3.4
45033,4.1
45035,2.5
45037,2.8
45039,4.4
45041,2.9
45043,3.8
45045,2.4
45047,3.1
45049,2.7
45051,3.6
45053,2.5
45055,3.0
45057,3.3
45059,3.0
45061,4.0
45063,2.3
45065,3.1
45067,4.3
45069,4.8
45071,2.7
45073,2.8
45075,4.8
45077,2.8
45079,2.8
45081,2.7
45083,2.6
45085,3.4
45087,3.5
45089,4.6
45091,2.8
46000,3.3
46003,2.8
46005,3.2
46007,5.4
46009,3.2
46011,3.3
46013,3.1
46015,3.1
46017,6.6
46019,3.4
46021,3.6
46023,3.7
46025,4.0
46027,3.3
46029,3.2
46031,5.8
46033,4.4
46035,2.9
46037,4.6
46039,4.8
46041,8.3
46043,2.8
46045,3.0
46047,4.3
46049,3.3
46051,3.4
46053,3.5
46055,2.9
46057,3.3
46059,2.8
46061,4.7
46063,2.8
46065,2.7
46067,3.1
46069,3.5
46071,5.7
46073,2.8
46075,3.1
46077,3.0
46079,3.6
46081,3.2
46083,2.6
46085,4.8
46087,2.9
46089,4.3
46091,3.8
46093,3.6
46095,5.7
46097,3.1
46099,2.9
46101,3.6
46102,9.7
46103,3.4
46105,3.1
46107,3.2
46109,4.3
46111,3.1
46115,3.4
46117,3.0
46119,2.9
46121,6.5
46123,2.9
46125,3.0
46127,3.4
46129,5.5
46135,2.9
46137,5.6
47000,3.4
47001,3.6
47003,3.7
47005,4.5
47007,5.4
47009,3.2
47011,3.5
47013,4.6
47015,3.1
47017,4.8
47019,4.1
47021,2.6
47023,3.4
47025,4.2
47027,6.0
47029,4.5
47031,3.3
47033,3.5
47035,4.5
47037,2.5
47039,5.3
47041,4.3
47043,3.0
47045,4.9
47047,3.6
47049,4.2
47051,3.3
47053,4.2
47055,3.9
47057,4.0
47059,4.7
47061,4.1
47063,3.9
47065,3.2
47067,5.9
47069,5.0
47071,4.3
47073,4.1
47075,4.9
47077,4.3
47079,4.1
47081,3.1
47083,4.6
47085,3.8
47087,4.6
47089,3.7
47091,3.5
47093,2.9
47095,5.7
47097,5.4
47099,4.1
47101,4.0
47103,3.6
47105,3.4
47107,3.8
47109,5.2
47111,3.1
47113,3.6
47115,4.3
47117,3.5
47119,3.2
47121,4.6
47123,3.7
47125,3.8
47127,2.9
47129,4.1
47131,4.9
47133,3.8
47135,5.0
47137,4.7
47139,4.0
47141,3.5
47143,5.7
47145,4.0
47147,2.9
47149,2.6
47151,4.4
47153,4.2
47155,3.3
47157,4.0
47159,3.0
47161,4.5
47163,3.7
47165,2.7
47167,3.9
47169,3.1
47171,5.0
47173,4.0
47175,4.5
47177,4.1
47179,3.5
47181,4.7
47183,4.0
47185,3.7
47187,2.4
47189,2.7
48000,3.5
48001,2.9
48003,2.2
48005,4.0
48007,4.3
48009,2.8
48011,2.7
48013,3.6
48015,3.4
48017,3.7
48019,3.3
48021,3.0
48023,2.3
48025,4.4
48027,3.8
48029,3.1
48031,2.4
48033,2.5
48035,3.4
48037,4.4
48039,4.2
48041,2.7
48043,2.9
48045,3.5
48047,5.1
48049,3.7
48051,3.1
48053,2.7
48055,3.3
48057,3.2
48059,3.1
48061,5.5
48063,4.2
48065,2.6
48067,4.3
48069,2.8
48071,4.5
48073,3.8
48075,2.7
48077,3.1
48079,3.4
48081,3.2
48083,4.1
48085,3.1
48087,3.2
48089,3.1
48091,3.0
48093,3.2
48095,3.2
48097,2.8
48099,3.9
48101,4.2
48103,4.0
48105,2.9
48107,3.9
48109,4.0
48111,1.9
48113,3.5
48115,3.9
48117,2.8
48119,3.4
48121,3.0
48123,2.6
48125,4.4
48127,2.5
48129,3.5
48131,4.5
48133,3.3
48135,2.6
48137,2.3
48139,3.1
48141,3.8
48143,3.2
48145,3.3
48147,2.7
48149,2.6
48151,2.9
48153,4.3
48155,3.1
48157,3.5
48159,3.6
48161,4.8
48163,2.6
48165,2.4
48167,4.0
48169,2.7
48171,2.4
48173,2.1
48175,3.4
48177,2.7
48179,3.6
48181,3.1
48183,3.7
48185,3.9
48187,2.9
48189,4.5
48191,4.1
48193,3.0
48195,2.3
48197,3.0
48199,4.6
48201,3.8
48203,4.0
48205,1.6
48207,3.3
48209,2.8
48211,2.7
48213,3.5
48215,6.2
48217,3.3
48219,3.0
48221,3.4
48223,3.1
48225,3.1
48227,3.1
48229,4.4
48231,3.5
48233,4.4
48235,2.4
48237,3.1
48239,3.0
48241,6.1
48243,2.9
48245,5.8
48247,4.8
48249,4.7
48251,3.2
48253,4.3
48255,2.5
48257,3.3
48259,2.7
48261,3.6
48263,2.3
48265,3.0
48267,3.1
48269,2.1
48271,3.6
48273,4.4
48275,3.3
48277,3.4
48279,3.8
48281,3.3
48283,2.4
48285,3.0
48287,2.6
48289,4.4
48291,5.0
48293,3.9
48295,2.6
48297,3.1
48299,3.4
48301,0.7
48303,2.8
48305,3.0
48307,5.2
48309,3.3
48311,1.6
48313,4.3
48315,4.3
48317,2.6
48319,3.2
48321,5.7
48323,7.5
48325,3.1
48327,3.5
48329,2.1
48331,5.0
48333,3.3
48335,3.5
48337,2.8
48339,3.4
48341,2.3
48343,5.3
48345,3.5
48347,3.7
48349,3.2
48351,6.3
48353,2.9
48355,4.1
48357,2.7
48359,2.8
48361,5.2
48363,3.1
48365,4.0
48367,2.9
48369,2.2
48371,3.3
48373,4.7
48375,2.7
48377,6.5
48379,3.0
48381,2.4
48383,2.5
48385,4.0
48387,4.6
48389,1.7
48391,3.7
48393,3.1
48395,3.6
48397,3.1
48399,2.8
48401,3.6
48403,6.6
48405,4.8
48407,4.6
48409,5.4
48411,2.9
48413,2.9
48415,3.2
48417,2.2
48419,3.9
48421,2.3
48423,3.3
48425,3.6
48427,9.8
48429,3.1
48431,3.1
48433,2.9
48435,3.7
48437,3.7
48439,3.3
48441,2.9
48443,3.4
48445,3.7
48447,3.8
48449,4.2
48451,3.0
48453,2.6
48455,4.8
48457,5.8
48459,3.7
48461,2.9
48463,3.8
48465,3.4
48467,3.3
48469,3.4
48471,3.9
48473,3.7
48475,2.3
48477,3.3
48479,3.7
48481,3.4
48483,3.0
48485,3.2
48487,3.6
48489,8.2
48491,2.8
48493,2.8
48495,2.8
48497,3.2
48499,3.9
48501,2.9
48503,3.0
48505,5.1
48507,8.5
49000,2.6
49001,3.0
49003,2.6
49005,2.2
49007,3.7
49009,3.8
49011,2.4
49013,3.9
49015,4.0
49017,6.2
49019,3.9
49021,2.9
49023,2.5
49025,2.9
49027,2.8
49029,2.4
49031,4.8
49033,3.1
49035,2.5
49037,5.1
49039,3.2
49041,3.1
49043,2.4
49045,2.9
49047,4.2
49049,2.4
49051,2.7
49053,3.0
49055,5.5
49057,3.0
50000,2.4
50001,2.3
50003,2.9
50005,3.0
50007,1.8
50009,3.2
50011,2.3
50013,2.9
50015,3.1
50017,2.4
50019,4.2
50021,2.8
50023,2.3
50025,2.6
50027,2.1
51000,2.8
51001,3.5
51003,2.5
51005,3.4
51007,3.2
51009,3.2
51011,3.5
51013,1.9
51015,2.4
51017,2.5
51019,2.9
51021,2.8
51023,2.5
51025,4.7
51027,5.6
51029,4.2
51031,3.1
51033,3.2
51035,3.6
51036,3.4
51037,3.5
51041,2.7
51043,2.5
51045,3.2
51047,2.6
51049,3.0
51051,4.9
51053,3.3
51057,3.5
51059,2.3
51061,2.4
51063,2.6
51065,2.3
51067,2.9
51069,2.4
51071,3.3
51073,2.6
51075,2.8
51077,2.9
51079,2.3
51081,3.4
51083,3.9
51085,2.4
51087,2.8
51089,3.3
51091,2.7
51093,2.8
51095,2.7
51097,2.8
51099,2.6
51101,2.7
51103,4.3
51105,4.1
51107,2.3
51109,2.7
51111,3.2
51113,2.2
51115,2.9
51117,4.0
51119,2.6
51121,2.8
51125,2.8
51127,2.4
51131,4.4
51133,4.3
51135,2.8
51137,3.0
51139,3.8
51141,3.5
51143,3.4
51145,2.5
51147,3.8
51149,3.4
51153,2.5
51155,3.4
51157,2.5
51159,3.0
51161,2.5
51163,2.7
51165,2.4
51167,4.2
51169,3.1
51171,2.5
51173,3.7
51175,2.7
51177,2.9
51179,2.8
51181,3.4
51183,4.5
51185,4.4
51187,2.8
51191,3.3
51193,3.5
51195,4.6
51197,3.6
51199,2.7
51510,2.1
51520,3.8
51530,2.7
51540,2.4
51550,2.9
51570,3.2
51580,4.2
51590,5.0
51595,5.0
51600,2.1
51610,2.0
51620,4.0
51630,3.4
51640,3.3
51650,3.8
51660,3.2
51670,4.3
51678,4.7
51680,3.7
51683,2.5
51685,2.5
51690,4.1
51700,3.5
51710,3.5
51720,3.7
51730,5.6
51735,2.4
51740,3.9
51750,3.6
51760,3.3
51770,3.0
51775,2.8
51790,2.7
51800,3.0
51810,2.7
51820,2.9
51830,3.9
51840,2.8
53000,4.3
53001,5.7
53003,4.1
53005,5.2
53007,4.9
53009,6.6
53011,4.7
53013,5.5
53015,6.0
53017,5.6
53019,11.3
53021,6.4
53023,5.4
53025,6.9
53027,7.1
53029,5.0
53031,5.6
53033,2.8
53035,4.6
53037,5.5
53039,5.8
53041,6.2
53043,5.0
53045,6.3
53047,6.8
53049,6.9
53051,7.9
53053,5.1
53055,3.7
53057,5.4
53059,5.5
53061,3.0
53063,5.2
53065,7.0
53067,4.8
53069,6.7
53071,4.9
53073,5.0
53075,4.3
53077,7.0
54000,4.9
54001,6.0
54003,3.5
54005,5.5
54007,7.4
54009,5.2
54011,4.2
54013,13.0
54015,8.5
54017,4.4
54019,5.7
54021,6.8
54023,5.5
54025,4.6
54027,3.8
54029,5.2
54031,5.1
54033,4.4
54035,5.0
54037,3.1
54039,4.6
54041,6.2
54043,6.3
54045,6.0
54047,9.2
54049,5.1
54051,6.3
54053,6.0
54055,5.7
54057,5.7
54059,6.8
54061,3.6
54063,4.4
54065,3.9
54067,6.3
54069,4.5
54071,3.8
54073,6.8
54075,5.7
54077,4.6
54079,4.3
54081,4.7
54083,6.0
54085,5.7
54087,9.5
54089,5.5
54091,4.8
54093,5.2
54095,7.8
54097,6.0
54099,5.4
54101,6.3
54103,7.2
54105,7.9
54107,5.1
54109,6.9
55000,3.3
55001,5.2
55003,4.8
55005,4.0
55007,5.6
55009,3.1
55011,4.2
55013,5.3
55015,2.8
55017,3.8
55019,3.3
55021,3.1
55023,4.3
55025,2.4
55027,3.0
55029,3.8
55031,4.2
55033,3.5
55035,3.1
55037,4.8
55039,2.9
55041,5.2
55043,3.2
55045,2.9
55047,3.9
55049,2.9
55051,6.1
55053,3.9
55055,3.1
55057,3.3
55059,4.0
55061,3.2
55063,2.9
55065,2.7
55067,4.2
55069,3.7
55071,3.4
55073,2.9
55075,4.6
55077,4.0
55078,8.0
55079,4.0
55081,3.0
55083,3.6
55085,4.3
55087,3.0
55089,2.9
55091,3.8
55093,3.4
55095,4.1
55097,3.3
55099,4.4
55101,4.1
55103,3.2
55105,3.7
55107,4.9
55109,3.4
55111,2.9
55113,4.8
55115,3.2
55117,2.7
55119,3.7
55121,3.6
55123,3.3
55125,4.3
55127,3.3
55129,4.1
55131,2.9
55133,2.9
55135,3.3
55137,4.1
55139,3.0
55141,3.8
56000,3.6
56001,3.1
56003,4.2
56005,3.7
56007,3.3
56009,2.7
56011,3.2
56013,4.4
56015,3.6
56017,3.5
56019,3.6
56021,3.5
56023,3.3
56025,3.9
56027,2.7
56029,4.0
56031,3.4
56033,3.5
56035,4.4
56037,3.9
56039,2.7
56041,3.9
56043,3.9
56045,2.9
72000,8.3
72001,15.3
72003,10.1
72005,10.2
72007,9.1
72009,10.5
72011,8.5
72013,9.5
72015,13.5
72017,11.3
72019,8.7
72021,6.3
72023,8.7
72025,6.8
72027,8.6
72029,6.6
72031,5.9
72033,7.2
72035,7.0
72037,10.4
72039,11.0
72041,6.8
72043,12.2
72045,8.9
72047,9.1
72049,3.0
72051,5.7
72053,10.7
72054,10.9
72055,14.8
72057,12.1
72059,13.8
72061,4.1
72063,5.7
72065,12.2
72067,8.6
72069,10.1
72071,9.1
72073,14.1
72075,10.0
72077,8.3
72079,12.8
72081,14.7
72083,11.6
72085,8.9
72087,7.6
72089,9.5
72091,8.0
72093,13.7
72095,15.1
72097,10.5
72099,10.4
72101,9.1
72103,8.9
72105,8.5
72107,10.3
72109,15.7
72111,14.1
72113,9.7
72115,11.6
72117,13.8
72119,7.3
72121,13.0
72123,14.5
72125,11.2
72127,5.5
72129,8.8
72131,13.6
72133,10.9
72135,5.7
72137,5.8
72139,4.8
72141,11.3
72143,8.1
72145,9.6
72147,6.9
72149,15.9
72151,13.1
72153,14.6
