county_code,income,loan_amount
21013.0,31.5,75000.0
21015.0,46.0,155000.0
21017.0,39.0,115000.0
21019.0,33.5,75000.0
21021.0,36.5,105000.0
21023.0,34.0,85000.0
21025.0,37.5,80000.0
21027.0,34.0,75000.0
21029.0,42.0,135000.0
21031.0,38.0,75000.0
21033.0,30.5,85000.0
21035.0,38.0,105000.0
21037.0,44.0,115000.0
21039.0,31.0,80000.0
21041.0,37.0,95000.0
21043.0,36.0,85000.0
21045.0,28.0,85000.0
21047.0,37.0,95000.0
21049.0,38.5,115000.0
21051.0,28.0,55000.0
21053.0,23.0,55000.0
21055.0,35.5,80000.0
21057.0,39.5,90000.0
21059.0,36.0,105000.0
21061.0,42.5,105000.0
21063.0,40.0,70000.0
21065.0,34.0,95000.0
21067.0,43.0,145000.0
21069.0,36.0,80000.0
21071.0,38.0,75000.0
21073.0,38.0,115000.0
21075.0,23.0,55000.0
21077.0,42.0,115000.0
21079.0,38.0,115000.0
21081.0,41.0,125000.0
21083.0,34.0,75000.0
21085.0,35.0,85000.0
21087.0,35.0,65000.0
21089.0,38.0,85000.0
21091.0,39.0,95000.0
21093.0,39.5,125000.0
21095.0,33.0,55000.0
21097.0,39.0,115000.0
21099.0,32.0,85000.0
21101.0,37.0,105000.0
21103.0,34.0,115000.0
21105.0,36.0,65000.0
21107.0,35.0,85000.0
21109.0,32.5,75000.0
21111.0,38.0,125000.0
21113.0,41.0,125000.0
21115.0,33.5,85000.0
21117.0,41.0,125000.0
21119.0,27.0,45000.0
21121.0,27.5,85000.0
21123.0,38.0,105000.0
21125.0,35.0,100000.0
21127.0,44.0,95000.0
21129.0,40.0,65000.0
21131.0,40.0,85000.0
21133.0,38.0,75000.0
21135.0,31.0,65000.0
21137.0,31.0,85000.0
21139.0,33.5,70000.0
21141.0,34.0,95000.0
21143.0,44.0,115000.0
21145.0,37.0,95000.0
21147.0,27.5,65000.0
21149.0,37.0,85000.0
21151.0,43.0,135000.0
21153.0,31.0,65000.0
21155.0,33.0,95000.0
21157.0,36.0,85000.0
21159.0,27.0,75000.0
21161.0,37.0,85000.0
21163.0,37.0,115000.0
21165.0,35.0,75000.0
21167.0,36.0,105000.0
21169.0,29.0,75000.0
21171.0,30.5,65000.0
21173.0,34.0,105000.0
21175.0,30.0,75000.0
21177.0,34.0,75000.0
21179.0,40.5,125000.0
21181.0,34.0,75000.0
21183.0,34.5,75000.0
21185.0,59.0,195000.0
21187.0,39.0,85000.0
21189.0,29.5,110000.0
21191.0,39.0,95000.0
21193.0,37.0,65000.0
21195.0,37.0,70000.0
21197.0,33.0,75000.0
21199.0,33.0,95000.0
21201.0,37.0,75000.0
21203.0,33.5,75000.0
21205.0,41.5,115000.0
21207.0,33.0,75000.0
21209.0,46.0,155000.0
21211.0,44.0,145000.0
21213.0,34.5,115000.0
21215.0,50.0,165000.0
21217.0,36.0,95000.0
21219.0,35.0,95000.0
21221.0,36.0,105000.0
21223.0,40.0,125000.0
21225.0,35.0,65000.0
21227.0,39.0,145000.0
21229.0,38.0,115000.0
21231.0,35.0,85000.0
21233.0,39.0,85000.0
21235.0,35.0,85000.0
21237.0,39.0,65000.0
21239.0,43.0,145000.0
22001.0,38.0,105000.0
22003.0,41.0,85000.0
22005.0,51.0,185000.0
22007.0,49.0,125000.0
22009.0,37.0,95000.0
22011.0,46.0,125000.0
22013.0,36.0,85000.0
22015.0,47.0,155000.0
22017.0,40.0,125000.0
22019.0,47.0,145000.0
22021.0,33.0,75000.0
22023.0,49.0,165000.0
22025.0,56.0,85000.0
22027.0,43.0,90000.0
22029.0,45.0,85000.0
22031.0,42.0,125000.0
22033.0,44.0,145000.0
22035.0,39.5,85000.0
22037.0,43.5,120000.0
22039.0,35.0,75000.0
22041.0,35.0,90000.0
22043.0,40.0,115000.0
22045.0,37.0,105000.0
22047.0,42.0,130000.0
22049.0,33.0,65000.0
22051.0,42.0,155000.0
22053.0,40.0,85000.0
22055.0,43.0,155000.0
22057.0,42.0,135000.0
22059.0,40.0,90000.0
22061.0,48.0,155000.0
22063.0,44.0,155000.0
22065.0,41.0,85000.0
22067.0,34.0,95000.0
22069.0,38.0,125000.0
22071.0,50.0,165000.0
22073.0,40.0,125000.0
22075.0,58.0,185000.0
22077.0,46.5,135000.0
22079.0,40.0,125000.0
22081.0,29.0,105000.0
22083.0,35.0,85000.0
22085.0,46.0,115000.0
22087.0,41.0,145000.0
22089.0,48.0,165000.0
22091.0,44.0,95000.0
22093.0,47.0,120000.0
22095.0,39.0,135000.0
22097.0,38.0,105000.0
22099.0,39.5,105000.0
22101.0,35.0,105000.0
22103.0,48.5,165000.0
22105.0,42.0,155000.0
22107.0,62.0,135000.0
22109.0,40.0,125000.0
22111.0,40.0,110000.0
22113.0,38.0,115000.0
22115.0,44.0,105000.0
22117.0,35.0,85000.0
22119.0,40.0,95000.0
22121.0,47.5,165000.0
22123.0,44.0,90000.0
22125.0,60.0,185000.0
22127.0,42.0,75000.0
23001.0,40.0,135000.0
23003.0,35.0,85000.0
23005.0,56.0,205000.0
23007.0,40.0,115000.0
23009.0,45.0,135000.0
23011.0,39.0,125000.0
23013.0,45.0,145000.0
23015.0,45.0,155000.0
23017.0,39.0,125000.0
23019.0,40.0,115000.0
23021.0,40.0,85000.0
23023.0,48.0,165000.0
23025.0,34.0,95000.0
23027.0,39.0,115000.0
23029.0,44.0,95000.0
23031.0,52.0,195000.0
24001.0,32.0,85000.0
24003.0,64.0,255000.0
24005.0,51.0,185000.0
24009.0,64.0,245000.0
24011.0,43.0,155000.0
24013.0,60.0,235000.0
24015.0,49.0,175000.0
24017.0,61.0,245000.0
24019.0,44.0,145000.0
24021.0,61.0,235000.0
24023.0,52.0,125000.0
24025.0,54.0,195000.0
24027.0,74.0,285000.0
24029.0,52.0,185000.0
24031.0,70.0,285000.0
24033.0,59.0,255000.0
24035.0,61.0,235000.0
24037.0,59.0,225000.0
24039.0,35.0,115000.0
24041.0,57.0,205000.0
24043.0,43.0,145000.0
24045.0,41.0,135000.0
24047.0,62.0,185000.0
24510.0,46.0,145000.0
25001.0,64.0,265000.0
25003.0,44.0,125000.0
25005.0,57.0,225000.0
25007.0,102.0,505000.0
25009.0,67.0,285000.0
25011.0,46.5,165000.0
25013.0,43.0,160000.0
25015.0,56.0,185000.0
25017.0,81.0,315000.0
25019.0,131.0,565000.0
25021.0,75.0,305000.0
25023.0,66.0,265000.0
25025.0,87.0,375000.0
25027.0,55.0,205000.0
26001.0,35.5,75000.0
26003.0,46.0,115000.0
26005.0,42.0,135000.0
26007.0,34.0,75000.0
26009.0,44.0,115000.0
26011.0,36.0,75000.0
26013.0,42.0,95000.0
26015.0,41.0,125000.0
26017.0,30.0,65000.0
26019.0,41.0,155000.0
26021.0,40.0,105000.0
26023.0,35.0,95000.0
26025.0,37.0,85000.0
26027.0,38.0,105000.0
26029.0,43.0,135000.0
26031.0,39.0,85000.0
26033.0,37.0,85000.0
26035.0,31.0,65000.0
26037.0,47.0,135000.0
26039.0,33.5,85000.0
26041.0,32.5,75000.0
26043.0,32.0,65000.0
26045.0,42.0,115000.0
26047.0,46.0,145000.0
26049.0,37.0,105000.0
26051.0,34.0,75000.0
26053.0,31.0,65000.0
26055.0,49.0,165000.0
26057.0,31.0,75000.0
26059.0,37.0,90000.0
26061.0,39.5,70000.0
26063.0,35.0,75000.0
26065.0,39.0,95000.0
26067.0,36.0,105000.0
26069.0,35.0,75000.0
26071.0,23.5,55000.0
26073.0,37.0,95000.0
26075.0,37.0,95000.0
26077.0,42.0,115000.0
26079.0,35.0,105000.0
26081.0,42.0,145000.0
26083.0,35.5,60000.0
26085.0,37.0,85000.0
26087.0,43.0,135000.0
26089.0,66.0,205000.0
26091.0,38.5,105000.0
26093.0,56.0,185000.0
26095.0,37.0,75000.0
26097.0,44.5,100000.0
26099.0,39.0,125000.0
26101.0,37.0,95000.0
26103.0,41.0,105000.0
26105.0,37.0,95000.0
26107.0,36.0,95000.0
26109.0,35.0,80000.0
26111.0,41.0,95000.0
26113.0,31.0,95000.0
26115.0,42.0,125000.0
26117.0,34.0,105000.0
26119.0,39.0,65000.0
26121.0,34.0,95000.0
26123.0,38.0,110000.0
26125.0,54.0,155000.0
26127.0,35.0,95000.0
26129.0,36.0,75000.0
26131.0,39.0,85000.0
26133.0,32.0,80000.0
26135.0,32.0,75000.0
26137.0,37.0,105000.0
26139.0,46.0,165000.0
26141.0,40.0,75000.0
26143.0,37.0,75000.0
26145.0,34.0,75000.0
26147.0,40.0,115000.0
26149.0,35.0,95000.0
26151.0,33.0,95000.0
26153.0,36.5,65000.0
26155.0,35.0,95000.0
26157.0,32.0,75000.0
26159.0,42.0,115000.0
26161.0,58.0,165000.0
26163.0,39.0,105000.0
26165.0,36.0,95000.0
27001.0,44.5,125000.0
27003.0,50.0,195000.0
27005.0,44.0,155000.0
27007.0,42.0,125000.0
27009.0,42.0,145000.0
27011.0,40.0,75000.0
27013.0,41.0,145000.0
27015.0,38.0,95000.0
27017.0,43.5,135000.0
27019.0,63.0,215000.0
27021.0,48.0,145000.0
27023.0,33.0,85000.0
27025.0,51.0,185000.0
27027.0,44.0,155000.0
27029.0,40.5,125000.0
27031.0,58.0,175000.0
27033.0,34.0,85000.0
27035.0,45.0,135000.0
27037.0,54.0,195000.0
27039.0,46.0,145000.0
27041.0,45.5,145000.0
27043.0,32.0,75000.0
27045.0,36.0,105000.0
27047.0,31.0,85000.0
27049.0,46.0,155000.0
27051.0,35.0,90000.0
27053.0,56.0,195000.0
27055.0,38.5,115000.0
27057.0,45.0,125000.0
27059.0,46.0,165000.0
27061.0,40.0,115000.0
27063.0,31.0,85000.0
27065.0,41.5,135000.0
27067.0,38.0,115000.0
27069.0,45.0,120000.0
27071.0,33.0,65000.0
27073.0,36.5,65000.0
27075.0,41.0,125000.0
27077.0,37.0,125000.0
27079.0,44.0,145000.0
27081.0,31.0,75000.0
27083.0,36.0,100000.0
27085.0,41.0,135000.0
27087.0,48.0,95000.0
27089.0,38.0,85000.0
27091.0,33.0,75000.0
27093.0,39.0,120000.0
27095.0,40.0,140000.0
27097.0,42.0,125000.0
27099.0,33.0,85000.0
27101.0,35.5,65000.0
27103.0,45.0,155000.0
27105.0,38.0,105000.0
27107.0,34.0,75000.0
27109.0,50.0,175000.0
27111.0,42.0,125000.0
27113.0,39.5,120000.0
27115.0,41.0,135000.0
27117.0,36.5,90000.0
27119.0,40.0,125000.0
27121.0,39.0,120000.0
27123.0,47.0,175000.0
27125.0,34.0,75000.0
27127.0,35.5,85000.0
27129.0,36.0,85000.0
27131.0,47.0,165000.0
27133.0,40.0,105000.0
27135.0,37.0,125000.0
27137.0,41.0,115000.0
27139.0,58.0,215000.0
27141.0,52.0,185000.0
27143.0,38.0,115000.0
27145.0,40.5,135000.0
27147.0,42.0,125000.0
27149.0,42.0,85000.0
27151.0,36.0,65000.0
27153.0,35.5,95000.0
27155.0,40.5,70000.0
27157.0,43.0,135000.0
27159.0,31.0,85000.0
27161.0,38.0,125000.0
27163.0,58.0,205000.0
27165.0,39.0,95000.0
27167.0,38.0,95000.0
27169.0,40.0,115000.0
27171.0,52.0,190000.0
27173.0,37.0,65000.0
28001.0,31.0,65000.0
28003.0,35.0,85000.0
28005.0,33.0,70000.0
28007.0,37.0,85000.0
28009.0,28.0,65000.0
28011.0,38.0,85000.0
28013.0,31.0,65000.0
28015.0,49.5,115000.0
28017.0,29.0,65000.0
28019.0,33.0,55000.0
28021.0,41.5,50000.0
28023.0,39.0,55000.0
28025.0,32.0,65000.0
28027.0,34.0,55000.0
28029.0,32.5,75000.0
28031.0,37.0,65000.0
28033.0,44.0,145000.0
28035.0,38.0,95000.0
28037.0,35.0,95000.0
28039.0,40.0,115000.0
28041.0,40.0,60000.0
28043.0,34.5,85000.0
28045.0,43.0,125000.0
28047.0,44.0,125000.0
28049.0,38.0,115000.0
28051.0,32.5,75000.0
28053.0,35.0,70000.0
28055.0,86.0,35000.0
28057.0,30.0,75000.0
28059.0,43.0,115000.0
28061.0,37.0,65000.0
28063.0,25.0,55000.0
28065.0,24.5,45000.0
28067.0,39.0,85000.0
28069.0,30.0,65000.0
28071.0,50.0,165000.0
28073.0,44.0,135000.0
28075.0,41.5,95000.0
28077.0,35.0,60000.0
28079.0,31.0,95000.0
28081.0,36.0,105000.0
28083.0,32.0,85000.0
28085.0,37.0,85000.0
28087.0,40.0,105000.0
28089.0,50.0,175000.0
28091.0,33.0,65000.0
28093.0,37.0,95000.0
28095.0,31.0,65000.0
28097.0,33.5,70000.0
28099.0,36.0,75000.0
28101.0,34.0,65000.0
28103.0,26.0,65000.0
28105.0,48.0,145000.0
28107.0,35.0,80000.0
28109.0,39.5,115000.0
28111.0,31.0,85000.0
28113.0,36.0,85000.0
28115.0,37.0,100000.0
28117.0,28.0,75000.0
28119.0,31.0,85000.0
28121.0,44.0,145000.0
28123.0,35.0,85000.0
28125.0,20.0,35000.0
28127.0,33.5,85000.0
28129.0,36.5,90000.0
28131.0,37.0,115000.0
28133.0,30.0,55000.0
28135.0,35.0,55000.0
28137.0,42.0,115000.0
28139.0,35.0,85000.0
28141.0,34.0,75000.0
28143.0,31.0,115000.0
28145.0,35.5,90000.0
28147.0,35.5,75000.0
28149.0,38.0,105000.0
28151.0,35.0,75000.0
28153.0,36.0,65000.0
28155.0,35.0,75000.0
28157.0,33.5,50000.0
28159.0,30.0,65000.0
28161.0,34.0,75000.0
28163.0,40.0,85000.0
29001.0,36.0,85000.0
29003.0,43.0,115000.0
29005.0,36.0,55000.0
29007.0,33.0,75000.0
29009.0,32.0,85000.0
29011.0,36.5,80000.0
29013.0,37.0,85000.0
29015.0,37.5,90000.0
29017.0,32.5,85000.0
29019.0,45.0,135000.0
29021.0,34.0,85000.0
29023.0,30.0,85000.0
29025.0,32.0,85000.0
29027.0,37.0,115000.0
29029.0,51.0,135000.0
29031.0,37.0,115000.0
29033.0,31.0,75000.0
29035.0,38.0,95000.0
29037.0,48.0,145000.0
29039.0,30.5,75000.0
29041.0,43.5,75000.0
29043.0,43.0,135000.0
29045.0,32.0,95000.0
29047.0,46.0,145000.0
29049.0,41.0,120000.0
29051.0,38.0,115000.0
29053.0,37.5,105000.0
29055.0,32.0,85000.0
29057.0,31.0,85000.0
29059.0,34.0,95000.0
29061.0,36.5,85000.0
29063.0,39.0,85000.0
29065.0,30.0,85000.0
29067.0,28.0,75000.0
29069.0,29.0,75000.0
29071.0,38.0,115000.0
29073.0,36.0,85000.0
29075.0,35.0,70000.0
29077.0,36.5,105000.0
29079.0,28.0,70000.0
29081.0,31.0,85000.0
29083.0,34.0,85000.0
29085.0,30.0,65000.0
29087.0,42.0,75000.0
29089.0,34.5,85000.0
29091.0,28.0,85000.0
29093.0,31.0,75000.0
29095.0,42.0,125000.0
29097.0,33.0,95000.0
29099.0,42.0,135000.0
29101.0,44.0,135000.0
29103.0,34.0,50000.0
29105.0,31.5,85000.0
29107.0,38.0,105000.0
29109.0,32.5,85000.0
29111.0,34.0,85000.0
29113.0,43.0,155000.0
29115.0,32.0,45000.0
29117.0,31.0,85000.0
29119.0,33.0,85000.0
29121.0,32.5,70000.0
29123.0,31.0,75000.0
29125.0,33.0,85000.0
29127.0,36.0,95000.0
29129.0,32.0,60000.0
29131.0,35.0,115000.0
29133.0,31.0,85000.0
29135.0,32.0,85000.0
29137.0,35.0,70000.0
29139.0,31.0,95000.0
29141.0,39.0,105000.0
29143.0,32.0,85000.0
29145.0,35.0,95000.0
29147.0,36.5,100000.0
29149.0,30.0,65000.0
29151.0,30.0,85000.0
29153.0,36.0,95000.0
29155.0,38.0,75000.0
29157.0,33.0,95000.0
29159.0,33.0,95000.0
29161.0,33.0,105000.0
29163.0,35.0,85000.0
29165.0,56.5,175000.0
29167.0,36.0,105000.0
29169.0,41.0,115000.0
29171.0,37.0,75000.0
29173.0,44.0,95000.0
29175.0,30.0,75000.0
29177.0,40.0,105000.0
29179.0,40.5,100000.0
29181.0,31.0,75000.0
29183.0,51.0,165000.0
29185.0,31.0,65000.0
29186.0,42.5,110000.0
29187.0,33.0,85000.0
29189.0,44.0,125000.0
29195.0,29.0,75000.0
29197.0,30.0,65000.0
29199.0,35.5,75000.0
29201.0,32.0,85000.0
29203.0,35.0,95000.0
29205.0,32.0,55000.0
29207.0,33.0,75000.0
29209.0,44.0,135000.0
29211.0,30.0,65000.0
29213.0,38.0,105000.0
29215.0,31.0,75000.0
29217.0,31.0,75000.0
29219.0,45.0,155000.0
29221.0,34.0,85000.0
29223.0,36.0,75000.0
29225.0,37.0,115000.0
29227.0,33.0,60000.0
29229.0,31.5,85000.0
29510.0,42.0,125000.0
30001.0,39.5,165000.0
30003.0,39.0,115000.0
30005.0,37.0,45000.0
30007.0,50.0,175000.0
30009.0,52.0,185000.0
30011.0,158.0,205000.0
30013.0,41.0,145000.0
30015.0,31.0,85000.0
30017.0,43.0,95000.0
30019.0,40.0,125000.0
30021.0,42.0,115000.0
30023.0,41.0,105000.0
30025.0,61.0,120000.0
30027.0,35.0,105000.0
30029.0,53.0,215000.0
30031.0,60.0,265000.0
30033.0,18.0,45000.0
30035.0,37.0,75000.0
30037.0,59.0,95000.0
30039.0,49.5,165000.0
30041.0,42.0,135000.0
30043.0,58.5,230000.0
30045.0,29.0,125000.0
30047.0,46.0,165000.0
30049.0,51.0,195000.0
30051.0,40.0,55000.0
30053.0,43.0,145000.0
30055.0,33.0,65000.0
30057.0,56.0,210000.0
30059.0,107.0,230000.0
30061.0,42.0,135000.0
30063.0,50.0,205000.0
30065.0,42.0,105000.0
30067.0,52.0,205000.0
30069.0,55.0,195000.0
30071.0,37.0,125000.0
30073.0,37.5,105000.0
30075.0,60.5,165000.0
30077.0,39.5,115000.0
30079.0,37.0,35000.0
30081.0,47.0,195000.0
30083.0,60.0,185000.0
30085.0,41.5,115000.0
30087.0,44.5,105000.0
30089.0,34.0,115000.0
30091.0,50.0,95000.0
30093.0,43.0,125000.0
30095.0,66.0,185000.0
30097.0,49.0,155000.0
30099.0,47.0,115000.0
30101.0,35.0,115000.0
30103.0,28.5,165000.0
30105.0,38.5,125000.0
30107.0,28.0,75000.0
30109.0,80.0,75000.0
30111.0,48.0,175000.0
31001.0,36.0,95000.0
31003.0,36.0,85000.0
31007.0,44.5,70000.0
31011.0,41.0,95000.0
31013.0,41.0,85000.0
31015.0,58.0,65000.0
31017.0,36.0,60000.0
31019.0,44.0,135000.0
31021.0,42.0,85000.0
31023.0,35.0,75000.0
31025.0,47.0,125000.0
31027.0,30.0,85000.0
31029.0,43.0,80000.0
31031.0,32.0,80000.0
31033.0,35.0,75000.0
31035.0,37.0,85000.0
31037.0,35.0,85000.0
31039.0,37.5,100000.0
31041.0,44.0,75000.0
31043.0,46.0,145000.0
31045.0,38.5,75000.0
31047.0,40.0,105000.0
31049.0,36.0,85000.0
31051.0,39.0,65000.0
31053.0,40.0,125000.0
31055.0,46.0,135000.0
31057.0,23.0,15000.0
31059.0,31.5,65000.0
31061.0,34.0,45000.0
31063.0,46.0,105000.0
31065.0,31.0,75000.0
31067.0,32.0,85000.0
31069.0,28.0,65000.0
31071.0,31.0,95000.0
31073.0,36.0,75000.0
31075.0,57.0,75000.0
31077.0,40.5,65000.0
31079.0,38.5,115000.0
31081.0,49.0,125000.0
31083.0,35.0,65000.0
31085.0,35.0,85000.0
31087.0,41.0,55000.0
31089.0,43.0,95000.0
31091.0,42.0,45000.0
31093.0,39.0,85000.0
31095.0,31.0,85000.0
31097.0,43.0,75000.0
31099.0,38.0,115000.0
31101.0,41.0,95000.0
31103.0,28.0,65000.0
31105.0,32.5,80000.0
31107.0,36.0,75000.0
31109.0,46.0,135000.0
31111.0,38.0,95000.0
31113.0,27.0,105000.0
31115.0,54.0,175000.0
31117.0,44.0,80000.0
31119.0,37.0,110000.0
31121.0,39.5,100000.0
31123.0,43.0,105000.0
31125.0,54.0,75000.0
31127.0,40.0,80000.0
31129.0,29.5,60000.0
31131.0,49.5,125000.0
31133.0,33.0,105000.0
31135.0,28.0,55000.0
31137.0,36.0,95000.0
31139.0,35.5,110000.0
31141.0,43.0,135000.0
31143.0,39.0,65000.0
31145.0,37.0,65000.0
31147.0,29.0,55000.0
31149.0,71.0,185000.0
31151.0,38.0,90000.0
31153.0,54.0,165000.0
31155.0,50.0,145000.0
31157.0,39.0,95000.0
31159.0,41.0,125000.0
31161.0,31.0,65000.0
31163.0,32.0,75000.0
31165.0,107.0,95000.0
31167.0,48.5,115000.0
31169.0,47.0,45000.0
31173.0,35.5,130000.0
31175.0,38.0,75000.0
31177.0,51.0,145000.0
31179.0,48.0,125000.0
31181.0,39.0,85000.0
31183.0,35.0,115000.0
31185.0,39.0,105000.0
32001.0,44.0,175000.0
32003.0,49.0,215000.0
32005.0,58.0,255000.0
32007.0,54.0,185000.0
32009.0,59.0,95000.0
32011.0,47.0,185000.0
32013.0,52.0,155000.0
32015.0,52.0,165000.0
32017.0,45.0,150000.0
32019.0,48.0,205000.0
32021.0,36.0,85000.0
32023.0,41.0,155000.0
32027.0,30.5,95000.0
32029.0,49.0,205000.0
32031.0,58.0,245000.0
32033.0,44.0,85000.0
32510.0,51.0,225000.0
33001.0,56.0,175000.0
33003.0,58.0,165000.0
33005.0,49.0,145000.0
33007.0,44.0,85000.0
33009.0,59.0,155000.0
33011.0,59.0,205000.0
33013.0,56.0,185000.0
33015.0,68.0,225000.0
33017.0,54.0,175000.0
33019.0,48.0,135000.0
34001.0,49.0,135000.0
34003.0,83.0,315000.0
34005.0,54.0,155000.0
34007.0,49.0,135000.0
34009.0,78.0,185000.0
34011.0,39.0,125000.0
34013.0,71.0,255000.0
34015.0,53.0,145000.0
34017.0,85.0,315000.0
34019.0,72.0,215000.0
34021.0,56.0,165000.0
34023.0,67.0,245000.0
34025.0,74.0,255000.0
34027.0,79.0,265000.0
34029.0,56.0,185000.0
34031.0,67.0,255000.0
34033.0,45.0,125000.0
34035.0,71.0,235000.0
34037.0,56.0,175000.0
34039.0,71.0,265000.0
34041.0,53.0,155000.0
35001.0,42.0,145000.0
35003.0,35.5,120000.0
35005.0,38.0,95000.0
35006.0,37.5,80000.0
35007.0,51.5,115000.0
35009.0,39.0,105000.0
35011.0,69.0,65000.0
35013.0,39.0,125000.0
35015.0,53.0,155000.0
35017.0,35.0,115000.0
35019.0,32.5,110000.0
35021.0,55.0,125000.0
35023.0,39.0,85000.0
35025.0,48.5,135000.0
35027.0,52.0,145000.0
35028.0,78.0,245000.0
35029.0,29.0,95000.0
35031.0,43.0,105000.0
35033.0,61.0,245000.0
35035.0,34.0,95000.0
35037.0,31.0,65000.0
35039.0,48.5,150000.0
35041.0,40.5,105000.0
35043.0,42.0,145000.0
35045.0,41.0,135000.0
35047.0,39.5,115000.0
35049.0,59.0,225000.0
35051.0,33.0,80000.0
35053.0,47.0,105000.0
35055.0,49.5,175000.0
35057.0,33.0,75000.0
35059.0,21.0,50000.0
35061.0,38.0,115000.0
36001.0,52.0,155000.0
36003.0,37.0,65000.0
36005.0,66.0,205000.0
36007.0,40.0,85000.0
36009.0,37.0,65000.0
36011.0,41.0,95000.0
36013.0,38.0,75000.0
36015.0,37.0,75000.0
36017.0,37.0,85000.0
36019.0,45.0,105000.0
36021.0,52.0,165000.0
36023.0,47.0,105000.0
36025.0,46.0,105000.0
36027.0,62.0,195000.0
36029.0,44.0,125000.0
36031.0,48.0,115000.0
36033.0,47.0,85000.0
36035.0,39.0,85000.0
36037.0,42.0,95000.0
36039.0,50.0,145000.0
36041.0,53.0,130000.0
36043.0,35.0,85000.0
36045.0,45.0,115000.0
36047.0,87.0,395000.0
36049.0,38.0,85000.0
36051.0,43.5,105000.0
36053.0,44.0,105000.0
36055.0,42.0,115000.0
36057.0,38.5,95000.0
36059.0,90.0,365000.0
36061.0,135.0,405000.0
36063.0,40.0,95000.0
36065.0,40.0,95000.0
36067.0,43.0,105000.0
36069.0,48.0,125000.0
36071.0,61.0,195000.0
36073.0,37.0,75000.0
36075.0,40.0,75000.0
36077.0,42.0,105000.0
36079.0,75.0,235000.0
36081.0,72.0,305000.0
36083.0,48.0,135000.0
36085.0,67.0,345000.0
36087.0,78.0,265000.0
36089.0,43.5,70000.0
36091.0,58.0,185000.0
36093.0,45.0,125000.0
36095.0,42.0,115000.0
36097.0,45.0,95000.0
36099.0,42.0,85000.0
36101.0,41.0,85000.0
36103.0,75.0,295000.0
36105.0,54.0,125000.0
36107.0,44.0,95000.0
36109.0,54.0,145000.0
36111.0,56.0,165000.0
36113.0,47.5,145000.0
36115.0,44.0,115000.0
36117.0,42.0,95000.0
36119.0,85.0,235000.0
36121.0,43.0,95000.0
36123.0,40.0,105000.0
37001.0,41.0,135000.0
37003.0,38.0,125000.0
37005.0,42.0,115000.0
37007.0,36.0,100000.0
37009.0,45.0,135000.0
37011.0,52.0,115000.0
37013.0,41.0,105000.0
37015.0,44.0,75000.0
37017.0,39.0,85000.0
37019.0,50.0,165000.0
37021.0,49.0,195000.0
37023.0,35.0,105000.0
37025.0,46.0,165000.0
37027.0,34.0,105000.0
37029.0,57.0,225000.0
37031.0,54.0,165000.0
37033.0,36.0,105000.0
37035.0,39.0,125000.0
37037.0,60.0,205000.0
37039.0,37.0,115000.0
37041.0,40.0,105000.0
37043.0,36.0,125000.0
37045.0,35.0,105000.0
37047.0,36.0,85000.0
37049.0,42.0,125000.0
37051.0,41.0,115000.0
37053.0,60.0,235000.0
37055.0,63.0,225000.0
37057.0,38.5,125000.0
37059.0,42.0,125000.0
37061.0,37.0,95000.0
37063.0,55.0,195000.0
37065.0,36.0,85000.0
37067.0,40.0,125000.0
37069.0,45.5,165000.0
37071.0,42.0,135000.0
37073.0,48.0,130000.0
37075.0,41.5,135000.0
37077.0,47.0,155000.0
37079.0,32.0,85000.0
37081.0,41.0,125000.0
37083.0,35.0,85000.0
37085.0,44.0,145000.0
37087.0,44.0,145000.0
37089.0,47.0,175000.0
37091.0,37.5,75000.0
37093.0,47.0,145000.0
37095.0,47.0,75000.0
37097.0,49.0,165000.0
37099.0,47.0,145000.0
37101.0,48.0,175000.0
37103.0,40.0,95000.0
37105.0,40.0,125000.0
37107.0,34.0,95000.0
37109.0,47.0,155000.0
37111.0,39.0,105000.0
37113.0,40.0,135000.0
37115.0,45.0,165000.0
37117.0,33.0,75000.0
37119.0,52.0,185000.0
37121.0,42.5,125000.0
37123.0,41.0,95000.0
37125.0,54.0,185000.0
37127.0,39.0,115000.0
37129.0,51.0,175000.0
37131.0,36.0,85000.0
37133.0,43.0,145000.0
37135.0,61.0,195000.0
37137.0,42.0,125000.0
37139.0,42.0,125000.0
37141.0,50.0,155000.0
37143.0,41.5,125000.0
37145.0,40.0,125000.0
37147.0,44.0,125000.0
37149.0,47.0,155000.0
37151.0,37.0,115000.0
37153.0,35.0,85000.0
37155.0,36.0,75000.0
37157.0,35.0,95000.0
37159.0,37.0,125000.0
37161.0,36.0,105000.0
37163.0,37.0,105000.0
37165.0,35.0,95000.0
37167.0,42.0,125000.0
37169.0,36.0,115000.0
37171.0,35.0,100000.0
37173.0,41.5,135000.0
37175.0,46.0,165000.0
37177.0,44.0,75000.0
37179.0,54.0,195000.0
37181.0,37.5,95000.0
37183.0,59.0,215000.0
37185.0,50.0,115000.0
37187.0,33.0,75000.0
37189.0,60.0,175000.0
37191.0,40.0,115000.0
37193.0,35.0,95000.0
37195.0,37.0,105000.0
37197.0,36.0,115000.0
37199.0,41.5,125000.0
38001.0,33.0,85000.0
38003.0,42.0,115000.0
38005.0,53.0,115000.0
38007.0,74.0,265000.0
38009.0,42.0,105000.0
38011.0,46.0,85000.0
38013.0,52.0,100000.0
38015.0,52.0,195000.0
38017.0,50.0,175000.0
38019.0,43.0,65000.0
38021.0,40.0,80000.0
