county_code,income,loan_amount
22095,39.0,130000.0
22097,37.0,95000.0
22099,38.0,105000.0
22101,36.5,90000.0
22103,48.0,155000.0
22105,41.0,145000.0
22107,39.5,55000.0
22109,42.0,135000.0
22111,38.0,85000.0
22113,39.0,100000.0
22115,48.0,105000.0
22117,33.0,85000.0
22119,38.0,85000.0
22121,48.5,175000.0
22123,33.0,85000.0
22125,53.0,165000.0
22127,33.0,65000.0
23001,39.0,125000.0
23003,35.0,80000.0
23005,55.0,195000.0
23007,41.0,105000.0
23009,47.0,135000.0
23011,38.0,115000.0
23013,47.0,145000.0
23015,40.0,135000.0
23017,38.0,105000.0
23019,41.0,115000.0
23021,41.0,85000.0
23023,48.0,145000.0
23025,33.0,85000.0
23027,39.5,115000.0
23029,38.0,95000.0
23031,52.0,185000.0
24001,31.0,75000.0
24003,63.0,245000.0
24005,50.0,185000.0
24009,61.0,225000.0
24011,41.0,145000.0
24013,57.0,225000.0
24015,47.0,165000.0
24017,59.0,235000.0
24019,40.0,135000.0
24021,61.0,235000.0
24023,55.0,135000.0
24025,52.0,185000.0
24027,73.0,275000.0
24029,47.0,155000.0
24031,69.0,285000.0
24033,57.0,245000.0
24035,65.0,235000.0
24037,58.0,215000.0
24039,40.0,115000.0
24041,56.0,205000.0
24043,42.0,145000.0
24045,39.0,135000.0
24047,65.0,175000.0
24510,46.0,145000.0
25001,62.0,255000.0
25003,44.0,125000.0
25005,54.0,215000.0
25007,95.0,405000.0
25009,65.0,265000.0
25011,45.0,155000.0
25013,42.0,155000.0
25015,53.0,185000.0
25017,79.0,295000.0
25019,125.0,655000.0
25021,74.0,295000.0
25023,64.0,255000.0
25025,84.0,355000.0
25027,53.0,195000.0
26001,44.0,85000.0
26003,39.0,75000.0
26005,41.0,125000.0
26007,30.0,65000.0
26009,42.0,115000.0
26011,34.0,65000.0
26013,41.0,75000.0
26015,40.0,125000.0
26017,32.0,65000.0
26019,44.0,135000.0
26021,42.0,105000.0
26023,34.0,85000.0
26025,34.0,75000.0
26027,38.0,95000.0
26029,42.0,115000.0
26031,36.0,75000.0
26033,42.0,85000.0
26035,31.0,65000.0
26037,47.0,125000.0
26039,35.5,80000.0
26041,37.0,85000.0
26043,34.0,65000.0
26045,41.0,115000.0
26047,45.5,135000.0
26049,37.0,95000.0
26051,38.5,75000.0
26053,37.5,55000.0
26055,47.0,155000.0
26057,31.0,75000.0
26059,34.0,85000.0
26061,37.0,75000.0
26063,30.0,65000.0
26065,38.0,85000.0
26067,35.0,95000.0
26069,34.0,75000.0
26071,29.0,40000.0
26073,35.0,85000.0
26075,36.0,95000.0
26077,42.0,115000.0
26079,36.0,105000.0
26081,41.0,135000.0
26083,38.0,65000.0
26085,37.5,85000.0
26087,41.0,125000.0
26089,58.0,175000.0
26091,36.0,95000.0
26093,56.0,175000.0
26095,37.0,65000.0
26097,40.0,105000.0
26099,39.0,115000.0
26101,36.5,95000.0
26103,40.0,95000.0
26105,36.0,105000.0
26107,36.0,95000.0
26109,32.0,75000.0
26111,41.0,95000.0
26113,37.0,95000.0
26115,43.0,125000.0
26117,34.0,95000.0
26119,32.0,65000.0
26121,32.0,95000.0
26123,35.5,95000.0
26125,53.0,155000.0
26127,36.0,95000.0
26129,35.0,75000.0
26131,34.0,55000.0
26133,32.0,75000.0
26135,31.5,65000.0
26137,40.0,105000.0
26139,45.0,155000.0
26141,42.0,75000.0
26143,35.5,75000.0
26145,34.0,75000.0
26147,38.0,105000.0
26149,36.0,95000.0
26151,34.5,85000.0
26153,35.0,55000.0
26155,33.0,85000.0
26157,33.0,75000.0
26159,40.0,115000.0
26161,58.0,165000.0
26163,39.0,105000.0
26165,35.0,85000.0
27001,43.0,125000.0
27003,49.0,185000.0
27005,47.5,155000.0
27007,43.0,135000.0
27009,42.0,145000.0
27011,42.0,70000.0
27013,44.0,135000.0
27015,37.0,105000.0
27017,42.0,120000.0
27019,62.0,195000.0
27021,46.0,145000.0
27023,27.5,70000.0
27025,51.0,185000.0
27027,44.0,155000.0
27029,36.0,65000.0
27031,63.0,195000.0
27033,37.0,85000.0
27035,41.0,135000.0
27037,53.0,185000.0
27039,40.0,125000.0
27041,41.0,135000.0
27043,29.5,65000.0
27045,39.0,105000.0
27047,31.5,85000.0
27049,44.0,145000.0
27051,36.0,65000.0
27053,55.0,185000.0
27055,43.0,115000.0
27057,43.5,135000.0
27059,45.0,165000.0
27061,40.0,115000.0
27063,41.0,85000.0
27065,42.0,125000.0
27067,39.0,115000.0
27069,27.0,55000.0
27071,32.0,75000.0
27073,41.0,75000.0
27075,45.0,115000.0
27077,50.0,110000.0
27079,44.0,145000.0
27081,35.0,65000.0
27083,39.0,115000.0
27085,40.0,125000.0
27087,33.5,100000.0
27089,37.0,105000.0
27091,33.5,80000.0
27093,36.0,105000.0
27095,42.0,145000.0
27097,40.0,115000.0
27099,32.0,75000.0
27101,36.5,80000.0
27103,41.0,145000.0
27105,35.0,95000.0
27107,33.0,55000.0
27109,49.0,165000.0
27111,40.0,105000.0
27113,38.5,120000.0
27115,42.0,125000.0
27117,33.5,75000.0
27119,42.0,115000.0
27121,37.0,95000.0
27123,47.0,165000.0
27125,36.0,100000.0
27127,32.0,85000.0
27129,33.0,75000.0
27131,46.0,155000.0
27133,37.0,95000.0
27135,38.5,120000.0
27137,40.0,105000.0
27139,56.0,205000.0
27141,50.0,185000.0
27143,37.0,115000.0
27145,40.0,125000.0
27147,41.0,135000.0
27149,38.0,95000.0
27151,35.0,75000.0
27153,35.5,90000.0
27155,26.5,25000.0
27157,42.0,135000.0
27159,36.5,75000.0
27161,34.0,105000.0
27163,57.0,185000.0
27165,34.0,75000.0
27167,36.0,75000.0
27169,38.0,115000.0
27171,51.0,185000.0
27173,30.0,65000.0
28001,31.0,75000.0
28003,34.0,85000.0
28005,37.0,75000.0
28007,31.0,65000.0
28009,30.5,80000.0
28011,37.0,95000.0
28013,29.0,75000.0
28015,43.5,85000.0
28017,28.0,65000.0
28019,35.0,65000.0
28021,49.5,70000.0
28023,37.5,55000.0
28025,34.0,65000.0
28027,31.5,60000.0
28029,32.0,75000.0
28031,32.5,75000.0
28033,43.5,135000.0
28035,38.0,105000.0
28037,36.0,75000.0
28039,42.0,95000.0
28041,40.5,65000.0
28043,33.0,85000.0
28045,42.0,105000.0
28047,41.0,115000.0
28049,37.0,115000.0
28051,43.0,40000.0
28053,35.0,65000.0
28055,21.0,45000.0
28057,32.5,80000.0
28059,43.0,115000.0
28061,36.0,65000.0
28063,42.0,55000.0
28065,33.5,65000.0
28067,36.5,75000.0
28069,34.0,55000.0
28071,53.5,165000.0
28073,41.0,135000.0
28075,41.0,85000.0
28077,30.0,65000.0
28079,35.0,75000.0
28081,35.0,105000.0
28083,35.0,75000.0
28085,32.0,75000.0
28087,36.0,95000.0
28089,51.0,175000.0
28091,29.5,65000.0
28093,38.0,105000.0
28095,33.0,75000.0
28097,26.0,55000.0
28099,41.0,85000.0
28101,42.0,65000.0
28103,37.0,55000.0
28105,49.0,145000.0
28107,33.0,75000.0
28109,39.5,105000.0
28111,29.0,75000.0
28113,35.0,85000.0
28115,35.0,85000.0
28117,30.0,65000.0
28119,35.0,65000.0
28121,41.0,135000.0
28123,35.0,65000.0
28125,28.0,35000.0
28127,30.5,65000.0
28129,38.0,85000.0
28131,41.5,95000.0
28133,35.0,65000.0
28135,29.0,55000.0
28137,39.0,115000.0
28139,33.0,85000.0
28141,34.0,75000.0
28143,37.0,75000.0
28145,34.0,85000.0
28147,30.0,65000.0
28149,38.0,105000.0
28151,39.0,75000.0
28153,37.0,85000.0
28155,37.0,75000.0
28157,32.0,90000.0
28159,35.0,75000.0
28161,33.0,65000.0
28163,37.0,75000.0
29000,37.0,55000.0
29001,33.0,85000.0
29003,41.0,105000.0
29005,30.0,55000.0
29007,29.0,65000.0
29009,32.0,85000.0
29011,37.0,65000.0
29013,36.0,85000.0
29015,33.0,85000.0
29017,33.5,80000.0
29019,47.0,135000.0
29021,36.0,85000.0
29023,29.0,65000.0
29025,27.0,75000.0
29027,40.0,105000.0
29029,54.0,125000.0
29031,37.0,105000.0
29033,25.0,65000.0
29035,41.0,95000.0
29037,45.0,145000.0
29039,31.0,75000.0
29041,30.0,65000.0
29043,41.0,125000.0
29045,36.0,75000.0
29047,44.0,135000.0
29049,38.0,115000.0
29051,37.0,105000.0
29053,35.0,85000.0
29055,33.0,80000.0
29057,40.0,75000.0
29059,31.0,75000.0
29061,38.0,75000.0
29063,38.0,85000.0
29065,29.5,65000.0
29067,30.0,105000.0
29069,33.5,75000.0
29071,37.0,115000.0
29073,35.0,85000.0
29075,27.0,65000.0
29077,36.0,105000.0
29079,31.0,75000.0
29081,29.5,85000.0
29083,31.0,75000.0
29085,30.0,75000.0
29087,40.0,65000.0
29089,27.0,85000.0
29091,31.0,75000.0
29093,30.0,70000.0
29095,42.0,115000.0
29097,33.0,85000.0
29099,41.0,125000.0
29101,40.0,135000.0
29103,36.0,130000.0
29105,32.0,85000.0
29107,37.5,95000.0
29109,32.5,75000.0
29111,31.0,55000.0
29113,42.0,145000.0
29115,28.0,55000.0
29117,34.0,85000.0
29119,30.0,75000.0
29121,28.0,75000.0
29123,32.0,65000.0
29125,31.0,85000.0
29127,33.5,75000.0
29129,25.0,55000.0
29131,34.0,95000.0
29133,31.5,70000.0
29135,33.0,85000.0
29137,33.0,65000.0
29139,34.0,80000.0
29141,39.0,95000.0
29143,34.0,75000.0
29145,34.0,85000.0
29147,37.0,95000.0
29149,31.0,65000.0
29151,37.0,95000.0
29153,36.0,85000.0
29155,37.0,75000.0
29157,33.0,95000.0
29159,32.0,85000.0
29161,33.5,95000.0
29163,32.0,75000.0
29165,55.0,165000.0
29167,31.0,85000.0
29169,40.0,115000.0
29171,40.0,70000.0
29173,40.0,85000.0
29175,32.0,70000.0
29177,36.0,95000.0
29179,31.0,40000.0
29181,26.0,55000.0
29183,50.0,155000.0
29185,29.0,65000.0
29186,42.0,95000.0
29187,35.0,85000.0
29189,44.0,115000.0
29195,27.0,65000.0
29197,27.0,75000.0
29199,30.0,105000.0
29201,31.0,85000.0
29203,32.0,65000.0
29205,29.0,45000.0
29207,31.0,75000.0
29209,42.0,115000.0
29211,28.0,65000.0
29213,34.0,105000.0
29215,32.5,85000.0
29217,31.5,75000.0
29219,43.0,145000.0
29221,35.0,75000.0
29223,28.0,55000.0
29225,33.0,95000.0
29227,33.5,75000.0
29229,30.0,75000.0
29510,42.0,115000.0
30001,44.5,155000.0
30003,47.0,125000.0
30005,27.0,75000.0
30007,46.0,175000.0
30009,52.0,165000.0
30011,49.0,115000.0
30013,39.0,145000.0
30015,31.0,75000.0
30017,41.0,115000.0
30019,45.0,115000.0
30021,40.0,95000.0
30023,41.0,105000.0
30025,48.0,155000.0
30027,36.0,105000.0
30029,48.0,205000.0
30031,59.0,245000.0
30033,19.0,35000.0
30035,38.0,85000.0
30037,34.0,80000.0
30039,48.5,135000.0
30041,43.0,115000.0
30043,54.0,215000.0
30045,27.5,85000.0
30047,47.0,185000.0
30049,48.0,185000.0
30051,27.5,45000.0
30053,39.0,135000.0
30055,54.0,135000.0
30057,56.0,170000.0
30059,45.0,90000.0
30061,44.0,165000.0
30063,50.0,205000.0
30065,30.5,85000.0
30067,47.0,195000.0
30071,41.0,95000.0
30073,33.0,105000.0
30075,126.0,105000.0
30077,48.5,125000.0
30079,29.0,85000.0
30081,44.0,185000.0
30083,49.0,150000.0
30085,40.0,100000.0
30087,46.0,115000.0
30089,40.0,135000.0
30091,37.0,55000.0
30093,40.0,125000.0
30095,51.0,205000.0
30097,46.0,145000.0
30099,41.0,125000.0
30101,36.0,105000.0
30103,40.0,75000.0
30105,43.5,135000.0
30107,27.0,75000.0
30109,23.0,55000.0
30111,46.0,175000.0
31001,41.0,85000.0
31003,30.5,65000.0
31011,43.0,110000.0
31013,41.0,75000.0
31015,54.0,55000.0
31017,32.5,75000.0
31019,43.0,135000.0
31021,36.0,65000.0
31023,40.0,95000.0
31025,46.0,115000.0
31027,36.0,65000.0
31029,32.0,80000.0
31031,40.0,75000.0
31033,39.0,85000.0
31035,35.0,65000.0
31037,37.0,85000.0
31039,42.0,85000.0
31041,41.5,80000.0
31043,36.0,105000.0
31045,35.0,85000.0
31047,36.0,95000.0
31049,29.0,85000.0
31051,39.0,55000.0
31053,37.0,105000.0
31055,45.0,135000.0
31057,32.5,65000.0
31059,27.0,55000.0
31061,29.0,35000.0
31063,36.0,55000.0
31065,30.5,70000.0
31067,33.0,85000.0
31069,49.0,55000.0
31071,30.5,85000.0
31073,41.0,85000.0
31075,60.0,65000.0
31077,39.0,70000.0
31079,41.0,125000.0
31081,40.0,115000.0
31083,33.0,65000.0
31084,17.0,75000.0
31085,78.0,65000.0
31087,33.0,65000.0
31089,35.0,65000.0
31091,126.0,85000.0
31093,38.5,95000.0
31095,34.0,65000.0
31097,37.5,80000.0
31099,34.0,95000.0
31101,38.0,80000.0
31103,94.0,225000.0
31105,35.5,70000.0
31107,34.0,65000.0
31109,44.0,135000.0
31111,40.0,85000.0
31113,39.0,75000.0
31115,69.0,55000.0
31119,38.0,105000.0
31121,37.0,85000.0
31123,36.0,75000.0
31125,49.0,65000.0
31127,39.0,85000.0
31129,29.0,50000.0
31131,45.0,85000.0
31133,49.0,45000.0
31135,36.5,60000.0
31137,35.0,65000.0
31139,42.0,70000.0
31141,45.0,115000.0
31143,27.0,65000.0
31145,33.0,75000.0
31147,31.0,70000.0
31149,36.0,25000.0
31151,35.0,100000.0
31153,52.0,155000.0
31155,46.0,135000.0
31157,38.0,85000.0
31159,44.0,115000.0
31161,27.0,45000.0
31163,39.5,75000.0
31165,34.0,185000.0
31167,41.5,105000.0
31169,35.0,65000.0
31171,65.0,65000.0
31173,32.0,95000.0
31175,39.5,80000.0
31177,44.5,125000.0
31179,47.0,85000.0
31181,32.5,40000.0
31185,36.0,95000.0
32001,49.0,175000.0
32003,47.0,205000.0
32005,60.0,235000.0
32007,58.0,190000.0
32009,54.0,55000.0
32011,55.0,125000.0
32013,48.0,145000.0
32015,54.5,165000.0
32017,40.0,110000.0
32019,45.0,185000.0
32021,30.0,75000.0
32023,36.0,135000.0
32027,33.0,115000.0
32029,48.0,205000.0
32031,56.0,245000.0
32033,40.0,105000.0
32510,51.0,205000.0
33001,53.5,165000.0
33003,56.0,155000.0
33005,47.0,145000.0
33007,47.0,85000.0
33009,55.0,145000.0
33011,58.0,195000.0
33013,55.0,165000.0
33015,65.0,215000.0
33017,53.0,165000.0
33019,47.5,125000.0
34001,49.0,125000.0
34003,84.0,305000.0
34005,53.0,155000.0
34007,48.0,135000.0
34009,78.0,185000.0
34011,39.0,115000.0
34013,69.0,235000.0
34015,53.0,145000.0
34017,82.0,295000.0
34019,70.0,215000.0
34021,55.0,155000.0
34023,65.0,225000.0
34025,74.0,235000.0
34027,76.0,255000.0
34029,55.0,185000.0
34031,63.0,225000.0
34033,46.0,115000.0
34035,72.0,235000.0
34037,55.0,165000.0
34039,68.0,245000.0
34041,54.0,145000.0
35001,40.0,135000.0
35003,46.0,135000.0
35005,34.0,95000.0
35006,32.0,85000.0
35007,50.5,115000.0
35009,40.0,105000.0
35011,36.0,75000.0
35013,38.0,125000.0
35015,56.0,145000.0
35017,36.0,100000.0
35019,34.0,115000.0
35023,38.0,65000.0
35025,45.0,125000.0
35027,46.0,135000.0
35028,80.0,215000.0
35029,28.0,75000.0
35031,45.0,115000.0
35033,48.0,105000.0
35035,35.0,95000.0
35037,31.0,70000.0
35039,46.0,135000.0
35041,36.0,85000.0
35043,40.0,135000.0
35045,40.0,125000.0
35047,39.5,115000.0
35049,53.5,195000.0
35051,30.0,80000.0
35053,45.0,95000.0
35055,49.0,170000.0
35057,32.0,85000.0
35059,37.0,95000.0
35061,35.0,115000.0
36001,52.0,155000.0
36003,37.0,65000.0
36005,63.0,215000.0
36007,39.0,85000.0
36009,37.0,65000.0
36011,41.5,95000.0
36013,36.0,65000.0
36015,38.0,75000.0
36017,38.0,75000.0
36019,44.0,115000.0
36021,52.0,160000.0
36023,41.0,95000.0
36025,48.0,105000.0
36027,61.0,185000.0
36029,43.0,115000.0
36031,44.0,105000.0
36033,41.5,75000.0
36035,41.5,85000.0
36037,40.0,95000.0
36039,50.0,135000.0
36041,53.0,135000.0
36043,36.0,75000.0
36045,42.0,105000.0
36047,85.0,365000.0
36049,44.0,85000.0
36051,42.0,95000.0
36053,43.0,95000.0
36055,43.0,105000.0
36057,36.0,85000.0
36059,87.0,345000.0
36061,131.0,395000.0
36063,39.0,85000.0
36065,39.0,85000.0
36067,43.0,105000.0
36069,48.0,115000.0
36071,59.5,185000.0
36073,36.5,85000.0
36075,41.0,85000.0
36077,42.0,105000.0
36079,72.0,230000.0
36081,70.0,275000.0
36083,50.0,135000.0
36085,66.0,315000.0
36087,76.0,255000.0
36089,41.0,65000.0
36091,60.0,175000.0
36093,43.0,115000.0
36095,44.5,95000.0
36097,41.5,95000.0
36099,40.0,95000.0
36101,41.0,85000.0
36103,73.0,275000.0
36105,50.0,105000.0
36107,40.0,85000.0
36109,51.0,135000.0
36111,55.0,155000.0
36113,47.0,135000.0
36115,39.0,125000.0
36117,41.0,95000.0
36119,83.0,205000.0
36121,37.0,85000.0
36123,46.0,110000.0
37001,41.0,125000.0
37003,37.0,105000.0
37005,34.0,95000.0
37007,32.5,85000.0
37009,41.0,120000.0
37011,53.0,125000.0
37013,42.0,105000.0
37015,35.0,65000.0
37017,40.0,95000.0
37019,49.0,155000.0
37021,48.0,185000.0
37023,36.0,105000.0
37025,47.0,155000.0
37027,34.0,95000.0
37029,56.0,205000.0
37031,53.0,155000.0
37033,34.0,105000.0
37035,37.0,115000.0
37037,64.5,215000.0
37039,35.0,105000.0
37041,41.5,105000.0
37043,38.0,115000.0
37045,35.0,95000.0
37047,36.0,95000.0
37049,41.0,125000.0
37051,41.0,105000.0
37053,57.0,215000.0
37055,66.0,215000.0
37057,38.0,115000.0
37059,43.0,125000.0
37061,38.0,85000.0
37063,52.0,175000.0
37065,32.0,75000.0
37067,41.0,125000.0
37069,45.0,155000.0
37071,41.0,125000.0
37073,40.0,110000.0
37075,45.5,95000.0
37077,45.0,155000.0
37079,33.5,90000.0
37081,40.0,115000.0
37083,39.0,85000.0
37085,42.0,135000.0
37087,44.0,145000.0
37089,45.0,175000.0
37091,38.0,85000.0
37093,45.0,135000.0
37095,49.0,75000.0
37097,46.0,145000.0
37099,48.0,145000.0
37101,47.0,165000.0
37103,39.0,95000.0
37105,41.0,125000.0
37107,37.0,85000.0
37109,47.0,145000.0
37111,37.0,105000.0
37113,38.0,115000.0
37115,43.5,155000.0
37117,34.0,65000.0
37119,50.0,175000.0
37121,39.0,115000.0
37123,41.0,95000.0
37125,53.0,175000.0
37127,38.0,115000.0
37129,50.0,175000.0
37131,45.0,75000.0
37133,42.0,135000.0
37135,60.0,185000.0
37137,46.5,125000.0
37139,41.0,125000.0
37141,47.0,165000.0
37143,42.0,105000.0
37145,37.0,115000.0
37147,43.0,120000.0
37149,45.0,145000.0
37151,35.0,105000.0
37153,36.0,75000.0
37155,36.0,75000.0
37157,34.0,85000.0
37159,36.0,115000.0
37161,39.0,95000.0
37163,35.0,95000.0
37165,37.0,85000.0
37167,39.0,115000.0
37169,37.0,105000.0
37171,34.0,95000.0
37173,45.0,125000.0
37175,44.0,145000.0
37177,41.5,120000.0
37179,52.0,185000.0
37181,37.0,95000.0
37183,58.0,195000.0
37185,47.0,105000.0
37187,33.5,80000.0
37189,53.0,175000.0
37191,40.0,115000.0
37193,34.0,95000.0
37195,38.0,105000.0
37197,34.0,95000.0
37199,43.0,125000.0
38001,33.0,95000.0
38003,35.0,95000.0
38005,50.0,225000.0
38007,50.0,65000.0
38009,50.0,125000.0
38011,37.0,95000.0
38013,41.0,125000.0
38015,49.0,185000.0
38017,49.0,175000.0
38019,44.0,105000.0
38021,32.0,65000.0
38023,54.0,65000.0
38025,58.0,185000.0
38027,31.5,55000.0
38029,33.0,65000.0
38031,44.0,95000.0
38033,48.5,80000.0
38035,47.0,155000.0
38037,37.0,55000.0
38039,40.5,70000.0
38041,39.0,55000.0
38043,46.0,95000.0
38045,31.0,45000.0
38047,24.5,75000.0
38049,57.0,125000.0
38051,16.5,35000.0
38053,58.0,205000.0
38055,50.0,105000.0
38057,55.0,135000.0
38059,45.5,165000.0
38061,50.0,105000.0
38063,36.5,120000.0
38065,61.5,165000.0
38067,43.0,75000.0
38069,41.0,95000.0
38071,44.0,125000.0
38073,40.0,95000.0
38075,55.0,125000.0
38077,38.0,100000.0
38079,35.5,65000.0
38081,50.0,75000.0
38083,26.5,75000.0
38085,32.0,105000.0
38089,53.5,165000.0
38091,16.0,55000.0
38093,37.0,115000.0
38095,37.0,65000.0
38097,42.0,95000.0
38099,35.0,75000.0
38101,46.0,145000.0
38103,26.5,55000.0
38105,60.0,195000.0
39001,38.0,85000.0
39003,35.0,85000.0
39005,36.0,85000.0
39007,34.0,85000.0
39009,37.0,85000.0
39011,36.5,95000.0
39013,39.0,85000.0
39015,35.0,95000.0
39017,41.0,115000.0
39019,37.0,85000.0
39021,35.0,95000.0
39023,34.0,85000.0
39025,43.0,125000.0
39027,35.0,85000.0
39029,32.0,75000.0
39031,31.0,75000.0
39033,29.0,65000.0
39035,41.0,95000.0
39037,33.0,85000.0
39039,34.0,85000.0
39041,69.0,205000.0
39043,38.0,85000.0
39045,47.0,135000.0
39047,34.0,95000.0
39049,44.0,125000.0
39051,36.0,95000.0
39053,36.0,85000.0
39055,54.0,155000.0
39057,47.0,115000.0
39059,38.0,85000.0
39061,42.0,115000.0
39063,41.0,105000.0
39065,36.0,85000.0
39067,39.0,75000.0
39069,37.0,85000.0
39071,34.0,75000.0
39073,39.0,85000.0
39075,39.0,115000.0
39077,38.0,95000.0
39079,35.0,75000.0
39081,34.0,75000.0
39083,37.0,105000.0
39085,41.0,105000.0
39087,37.0,85000.0
39089,41.0,125000.0
39091,37.0,105000.0
39093,40.0,105000.0
39095,36.0,85000.0
39097,40.0,125000.0
39099,35.0,75000.0
39101,34.0,75000.0
39103,49.0,135000.0
39105,32.0,85000.0
39107,37.0,105000.0
39109,40.0,95000.0
39111,36.5,70000.0
39113,38.0,85000.0
39115,39.0,85000.0
39117,39.0,125000.0
39119,37.0,85000.0
39121,38.0,85000.0
39123,48.0,105000.0
39125,33.0,75000.0
39127,40.0,95000.0
39129,44.5,125000.0
39131,36.0,95000.0
39133,45.0,125000.0
39135,35.0,90000.0
39137,36.5,95000.0
39139,35.0,75000.0
39141,37.0,95000.0
39143,36.0,85000.0
39145,36.0,75000.0
39147,33.0,75000.0
39149,38.0,105000.0
39151,37.0,95000.0
39153,38.0,95000.0
39155,34.0,75000.0
39157,36.0,95000.0
39159,59.0,170000.0
39161,32.0,75000.0
39163,36.0,85000.0
39165,54.0,155000.0
39167,37.0,95000.0
39169,38.0,105000.0
39171,31.5,75000.0
39173,45.0,115000.0
39175,36.0,85000.0
40001,26.5,75000.0
40003,35.0,85000.0
40005,40.0,95000.0
40007,46.0,90000.0
40009,40.0,95000.0
40011,39.0,65000.0
40013,38.0,105000.0
40015,33.0,80000.0
40017,46.0,145000.0
40019,41.0,105000.0
40021,37.0,90000.0
40023,37.5,95000.0
40025,41.0,85000.0
40027,45.0,125000.0
40029,37.0,55000.0
40031,42.0,95000.0
40033,52.0,45000.0
40035,33.0,85000.0
40037,37.0,105000.0
40039,42.0,105000.0
40041,44.0,95000.0
40043,40.0,85000.0
40045,41.0,85000.0
40047,37.0,85000.0
40049,35.0,75000.0
40051,46.0,105000.0
40053,40.5,55000.0
40055,42.0,55000.0
40057,37.0,25000.0
40059,31.0,50000.0
40061,38.0,85000.0
40063,35.5,65000.0
40065,44.0,90000.0
40067,27.0,65000.0
40069,30.0,75000.0
40071,39.0,75000.0
40073,43.0,105000.0
40075,33.5,55000.0
40077,42.0,75000.0
40079,34.0,75000.0
40081,40.0,85000.0
40083,48.0,125000.0
40085,39.0,115000.0
40087,49.0,135000.0
40089,53.0,110000.0
40091,40.0,75000.0
40093,33.0,75000.0
40095,42.0,95000.0
40097,39.0,95000.0
40099,39.5,90000.0
40101,35.0,85000.0
40103,39.0,75000.0
40105,36.0,75000.0
40107,46.0,55000.0
40109,42.0,125000.0
40111,35.5,65000.0
40113,41.0,115000.0
40115,34.0,75000.0
40117,38.0,85000.0
40119,47.0,115000.0
40121,40.0,95000.0
40123,41.0,105000.0
40125,39.0,95000.0
40127,37.0,90000.0
40129,48.0,85000.0
40131,43.0,125000.0
40133,37.0,75000.0
40135,34.0,85000.0
40137,36.0,75000.0
40139,35.0,115000.0
40141,30.0,25000.0
40143,41.0,125000.0
40145,43.0,135000.0
40147,38.0,95000.0
40149,33.0,65000.0
40151,34.5,85000.0
40153,42.0,100000.0
41001,38.0,125000.0
41003,62.0,245000.0
41005,67.0,285000.0
41007,52.0,215000.0
41009,52.5,225000.0
41011,41.0,155000.0
41013,44.0,175000.0
41015,47.0,195000.0
41017,58.0,245000.0
41019,41.0,155000.0
41021,34.5,85000.0
41023,42.5,110000.0
41025,32.5,85000.0
41027,64.0,285000.0
41029,48.0,205000.0
41031,43.0,165000.0
41033,44.0,195000.0
41035,38.0,135000.0
41037,37.0,85000.0
41039,48.0,205000.0
41041,47.0,175000.0
41043,46.0,185000.0
41045,30.0,105000.0
41047,49.0,215000.0
41049,41.0,145000.0
41051,63.0,275000.0
41053,52.0,215000.0
41055,34.0,135000.0
41057,50.5,195000.0
41059,42.0,145000.0
41061,39.0,145000.0
41063,44.0,155000.0
41065,45.0,175000.0
41067,68.0,285000.0
41069,45.0,130000.0
41071,56.0,235000.0
42001,45.0,145000.0
42003,46.0,115000.0
42005,35.0,65000.0
42007,41.0,95000.0
42009,35.0,85000.0
42011,40.0,115000.0
42013,35.0,85000.0
42015,39.0,95000.0
42017,60.0,205000.0
42019,50.0,135000.0
42021,33.0,55000.0
42023,37.0,55000.0
42025,42.0,95000.0
42027,52.0,155000.0
42029,68.0,215000.0
42031,31.0,75000.0
42033,35.0,75000.0
42035,37.0,105000.0
42037,38.5,95000.0
42039,37.0,75000.0
42041,47.0,135000.0
42043,41.0,125000.0
42045,49.0,125000.0
42047,37.0,65000.0
42049,37.5,85000.0
42051,37.0,75000.0
42053,37.0,55000.0
42055,42.0,135000.0
42057,47.0,115000.0
42059,41.5,85000.0
42061,39.0,85000.0
42063,36.0,75000.0
42065,33.0,75000.0
42067,37.0,115000.0
42069,42.0,95000.0
42071,45.0,145000.0
42073,33.0,65000.0
42075,42.0,125000.0
42077,43.0,135000.0
42079,34.0,85000.0
42081,38.0,110000.0
42083,37.0,65000.0
42085,36.0,85000.0
42087,35.0,75000.0
42089,48.0,125000.0
42091,60.0,185000.0
42093,52.0,135000.0
42095,49.0,145000.0
42097,33.0,75000.0
42099,40.0,125000.0
42101,38.0,135000.0
42103,47.0,120000.0
42105,39.5,80000.0
42107,36.0,75000.0
42109,37.0,105000.0
42111,39.0,75000.0
42113,39.0,125000.0
42115,38.0,85000.0
42117,41.0,85000.0
42119,50.0,135000.0
42121,32.0,65000.0
42123,35.0,75000.0
42125,43.0,115000.0
42127,45.0,115000.0
42129,40.0,95000.0
42131,44.0,130000.0
42133,45.0,125000.0
44001,70.0,225000.0
44003,50.0,175000.0
44005,71.0,255000.0
44007,49.0,185000.0
44009,66.0,225000.0
45001,33.0,95000.0
45003,40.0,115000.0
45005,26.0,50000.0
45007,37.5,125000.0
45009,36.5,85000.0
45011,35.0,85000.0
45013,57.0,195000.0
45015,46.0,165000.0
45017,41.5,115000.0
45019,56.0,205000.0
45021,35.0,95000.0
45023,33.5,105000.0
45025,35.0,95000.0
45027,38.0,105000.0
45029,39.0,115000.0
